flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,series_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source
KXHIGHTHOU-26SEP07-B95.5,weather,no,2026-09-09T17:35:00Z,0.9044,0.625,0.2794,False,,,,2026-09-09T17:35:00Z,0.625,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-07,between,95.0,96.0,max,93.0,0,2.23,literature_placeholder
KXHIGHTHOU-26SEP07-B93.5,weather,no,2026-09-09T17:35:00Z,0.827,0.555,0.272,False,,,,2026-09-09T17:35:00Z,0.555,open,,,,,KXHIGHTHOU,Daily High Temperature Houston,KHOU,2026-09-07,between,93.0,94.0,max,93.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-T81,weather,no,2026-09-09T17:35:00Z,1.0,0.615,0.385,False,,,,2026-09-09T17:35:00Z,0.615,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,greater,81.0,,max,69.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-T74,weather,yes,2026-09-09T17:35:00Z,0.9875,0.025,0.9625,False,,,,2026-09-09T17:35:00Z,0.025,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,less,,74.0,max,69.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-B80.5,weather,no,2026-09-09T17:35:00Z,1.0,0.74,0.26,False,,,,2026-09-09T17:35:00Z,0.74,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,between,80.0,81.0,max,69.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-B78.5,weather,no,2026-09-09T17:35:00Z,1.0,0.775,0.225,False,,,,2026-09-09T17:35:00Z,0.775,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,between,78.0,79.0,max,69.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-B76.5,weather,no,2026-09-09T17:35:00Z,0.9993,0.925,0.0743,False,,,,2026-09-09T17:35:00Z,0.925,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,between,76.0,77.0,max,69.0,0,2.23,literature_placeholder
KXHIGHTSFO-26SEP07-B74.5,weather,no,2026-09-09T17:35:00Z,0.9911,0.95,0.0411,False,,,,2026-09-09T17:35:00Z,0.95,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-07,between,74.0,75.0,max,69.0,0,2.23,literature_placeholder
KXHIGHTSATX-26SEP07-T96,weather,yes,2026-09-09T17:35:00Z,0.5,0.025,0.475,False,,,,2026-09-09T17:35:00Z,0.025,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-07,less,,96.0,max,96.0,0,2.23,literature_placeholder
KXHIGHTSATX-26SEP07-B98.5,weather,no,2026-09-09T17:35:00Z,0.9044,0.335,0.5694,False,,,,2026-09-09T17:35:00Z,0.335,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-07,between,98.0,99.0,max,96.0,0,2.23,literature_placeholder
KXHIGHTSATX-26SEP07-B96.5,weather,yes,2026-09-09T17:35:00Z,0.173,0.025,0.148,False,,,,2026-09-09T17:35:00Z,0.025,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-07,between,96.0,97.0,max,96.0,0,2.23,literature_placeholder
KXHIGHTSATX-26SEP07-B100.5,weather,no,2026-09-09T17:35:00Z,0.976,0.695,0.281,False,,,,2026-09-09T17:35:00Z,0.695,open,,,,,KXHIGHTSATX,San Antonio Daily Maximum Temperature,KSAT,2026-09-07,between,100.0,101.0,max,96.0,0,2.23,literature_placeholder
KXHIGHTSEA-26SEP07-T73,weather,yes,2026-09-09T17:35:00Z,0.5,0.035,0.465,False,,,,2026-09-09T17:35:00Z,0.035,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-07,greater,73.0,,max,73.0,0,2.23,literature_placeholder
KXHIGHTSEA-26SEP07-B72.5,weather,yes,2026-09-09T17:35:00Z,0.173,0.095,0.078,False,,,,2026-09-09T17:35:00Z,0.095,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-07,between,72.0,73.0,max,73.0,0,2.23,literature_placeholder
KXHIGHTSEA-26SEP07-B70.5,weather,no,2026-09-09T17:35:00Z,0.9044,0.525,0.3794,False,,,,2026-09-09T17:35:00Z,0.525,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-07,between,70.0,71.0,max,73.0,0,2.23,literature_placeholder
KXHIGHTSEA-26SEP07-B68.5,weather,no,2026-09-09T17:35:00Z,0.976,0.635,0.341,False,,,,2026-09-09T17:35:00Z,0.635,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-07,between,68.0,69.0,max,73.0,0,2.23,literature_placeholder
KXHIGHTSEA-26SEP07-B66.5,weather,no,2026-09-09T17:35:00Z,0.9973,0.93,0.0673,False,,,,2026-09-09T17:35:00Z,0.93,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-07,between,66.0,67.0,max,73.0,0,2.23,literature_placeholder
KXLOWTSFO-26SEP07-T57,weather,yes,2026-09-09T17:35:00Z,0.327,0.245,0.082,False,,,,2026-09-09T17:35:00Z,0.245,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-07,greater,57.0,,min,56.0,0,2.23,literature_placeholder
KXLOWTSFO-26SEP07-B56.5,weather,no,2026-09-09T17:35:00Z,0.827,0.425,0.402,False,,,,2026-09-09T17:35:00Z,0.425,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-07,between,56.0,57.0,min,56.0,0,2.23,literature_placeholder
KXLOWTSFO-26SEP07-B52.5,weather,yes,2026-09-09T17:35:00Z,0.0529,0.02,0.0329,False,,,,2026-09-09T17:35:00Z,0.02,open,,,,,KXLOWTSFO,Lowest Temperature San Francisco,KSFO,2026-09-07,between,52.0,53.0,min,56.0,0,2.23,literature_placeholder
KXHIGHTNOLA-26SEP07-T97,weather,yes,2026-09-09T17:35:00Z,0.185,0.035,0.15,False,,,,2026-09-09T17:35:00Z,0.035,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-07,greater,97.0,,max,95.0,0,2.23,literature_placeholder
KXHIGHTNOLA-26SEP07-B96.5,weather,no,2026-09-09T17:35:00Z,0.858,0.775,0.083,False,,,,2026-09-09T17:35:00Z,0.775,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-07,between,96.0,97.0,max,95.0,0,2.23,literature_placeholder
KXHIGHTNOLA-26SEP07-B94.5,weather,no,2026-09-09T17:35:00Z,0.827,0.46,0.367,False,,,,2026-09-09T17:35:00Z,0.46,open,,,,,KXHIGHTNOLA,New Orleans Max temp Daily,KMSY,2026-09-07,between,94.0,95.0,max,95.0,0,2.23,literature_placeholder
KXLOWTNOLA-26SEP07-T78,weather,yes,2026-09-09T17:35:00Z,0.5,0.4,0.1,False,,,,2026-09-09T17:35:00Z,0.4,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-07,greater,78.0,,min,78.0,0,2.23,literature_placeholder
KXLOWTNOLA-26SEP07-B77.5,weather,no,2026-09-09T17:35:00Z,0.827,0.53,0.297,False,,,,2026-09-09T17:35:00Z,0.53,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-07,between,77.0,78.0,min,78.0,0,2.23,literature_placeholder
KXLOWTNOLA-26SEP07-B75.5,weather,no,2026-09-09T17:35:00Z,0.9044,0.835,0.0694,False,,,,2026-09-09T17:35:00Z,0.835,open,,,,,KXLOWTNOLA,NOLA Low Temperature,KMSY,2026-09-07,between,75.0,76.0,min,78.0,0,2.23,literature_placeholder
KXHIGHDEN-26SEP07-T93,weather,yes,2026-09-09T17:35:00Z,0.185,0.015,0.17,False,,,,2026-09-09T17:35:00Z,0.015,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-07,greater,93.0,,max,91.0,0,2.23,literature_placeholder
KXHIGHDEN-26SEP07-B92.5,weather,yes,2026-09-09T17:35:00Z,0.142,0.055,0.087,False,,,,2026-09-09T17:35:00Z,0.055,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-07,between,92.0,93.0,max,91.0,0,2.23,literature_placeholder
KXHIGHDEN-26SEP07-B90.5,weather,no,2026-09-09T17:35:00Z,0.827,0.515,0.312,False,,,,2026-09-09T17:35:00Z,0.515,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-07,between,90.0,91.0,max,91.0,0,2.23,literature_placeholder
KXHIGHDEN-26SEP07-B88.5,weather,no,2026-09-09T17:35:00Z,0.9044,0.62,0.2844,False,,,,2026-09-09T17:35:00Z,0.62,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-07,between,88.0,89.0,max,91.0,0,2.23,literature_placeholder
KXHIGHDEN-26SEP07-B86.5,weather,no,2026-09-09T17:35:00Z,0.976,0.945,0.031,False,,,,2026-09-09T17:35:00Z,0.945,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-07,between,86.0,87.0,max,91.0,0,2.23,literature_placeholder
