flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,series_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source
KXLOWTCHI-26SEP12-B63.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.935,0.0336,False,,,,2026-09-12T01:07:25Z,0.96,open,,,,,KXLOWTCHI,Lowest Temperature Chicago,KMDW,2026-09-12,between,63.0,64.0,min,67.0,1,1.74,real_measured
KXLOWTCHI-26SEP12-B61.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.94,0.0583,False,,,,2026-09-12T01:07:25Z,0.995,open,,,,,KXLOWTCHI,Lowest Temperature Chicago,KMDW,2026-09-12,between,61.0,62.0,min,67.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-T85,weather,no,2026-09-11T15:01:00Z,0.9894,0.835,0.1544,False,,,,2026-09-12T01:07:25Z,0.985,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,greater,85.0,,max,81.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-T78,weather,no,2026-09-11T15:01:00Z,0.958,0.83,0.128,False,,,,2026-09-12T01:07:25Z,0.985,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,less,,78.0,max,81.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-B84.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.9,0.0686,False,,,,2026-09-12T01:07:25Z,0.845,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,84.0,85.0,max,81.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-B82.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.66,0.1824,False,,,,2026-09-12T01:07:25Z,0.47,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,82.0,83.0,max,81.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-B80.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.61,0.1723,False,,,,2026-09-12T01:07:25Z,0.715,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,80.0,81.0,max,81.0,1,1.74,real_measured
KXHIGHTTTN-26SEP12-B78.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.86,0.0573,False,,,,2026-09-12T01:07:25Z,0.885,open,,,,,KXHIGHTTTN,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,78.0,79.0,max,81.0,1,1.74,real_measured
KXHIGHTSEA-26SEP12-T66,weather,no,2026-09-11T15:01:00Z,0.958,0.835,0.123,False,,,,2026-09-12T01:07:25Z,0.945,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-12,less,,66.0,max,69.0,1,1.74,real_measured
KXHIGHTSEA-26SEP12-B72.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.875,0.0936,False,,,,2026-09-12T01:07:25Z,0.885,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-12,between,72.0,73.0,max,69.0,1,1.74,real_measured
KXHIGHTSEA-26SEP12-B70.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.715,0.1274,False,,,,2026-09-12T01:07:25Z,0.625,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-12,between,70.0,71.0,max,69.0,1,1.74,real_measured
KXHIGHTSEA-26SEP12-B68.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.74,0.0423,False,,,,2026-09-12T01:07:25Z,0.685,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-12,between,68.0,69.0,max,69.0,1,1.74,real_measured
KXHIGHTSEA-26SEP12-B66.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.78,0.1373,False,,,,2026-09-12T01:07:25Z,0.885,open,,,,,KXHIGHTSEA,Seattle Maximum Temperature Daily,KSEA,2026-09-12,between,66.0,67.0,max,69.0,1,1.74,real_measured
KXLOWTATL-26SEP12-T67,weather,no,2026-09-11T15:01:00Z,0.998,0.955,0.043,False,,,,2026-09-12T01:07:25Z,0.99,open,,,,,KXLOWTATL,Low Temperature Atlanta,KATL,2026-09-12,less,,67.0,min,72.0,1,1.74,real_measured
KXLOWTATL-26SEP12-B73.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.54,0.3024,False,,,,2026-09-12T01:07:25Z,0.565,open,,,,,KXLOWTATL,Low Temperature Atlanta,KATL,2026-09-12,between,73.0,74.0,min,72.0,1,1.74,real_measured
KXLOWTATL-26SEP12-B71.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.645,0.1373,False,,,,2026-09-12T01:07:25Z,0.575,open,,,,,KXLOWTATL,Low Temperature Atlanta,KATL,2026-09-12,between,71.0,72.0,min,72.0,1,1.74,real_measured
KXLOWTATL-26SEP12-B67.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.885,0.1064,False,,,,2026-09-12T01:07:25Z,0.97,open,,,,,KXLOWTATL,Low Temperature Atlanta,KATL,2026-09-12,between,67.0,68.0,min,72.0,1,1.74,real_measured
KXHIGHPHIL-26SEP12-T79,weather,no,2026-09-11T15:01:00Z,0.9894,0.945,0.0444,False,,,,2026-09-12T01:07:25Z,0.995,open,,,,,KXHIGHPHIL,Highest temperature in Philadelphia,KPHL,2026-09-12,less,,79.0,max,83.0,1,1.74,real_measured
KXHIGHPHIL-26SEP12-B85.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.785,0.1323,False,,,,2026-09-12T01:07:25Z,0.655,open,,,,,KXHIGHPHIL,Highest temperature in Philadelphia,KPHL,2026-09-12,between,85.0,86.0,max,83.0,1,1.74,real_measured
KXHIGHPHIL-26SEP12-B83.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.61,0.1723,False,,,,2026-09-12T01:07:25Z,0.495,open,,,,,KXHIGHPHIL,Highest temperature in Philadelphia,KPHL,2026-09-12,between,83.0,84.0,max,83.0,1,1.74,real_measured
KXHIGHPHIL-26SEP12-B81.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.75,0.0924,False,,,,2026-09-12T01:07:25Z,0.855,open,,,,,KXHIGHPHIL,Highest temperature in Philadelphia,KPHL,2026-09-12,between,81.0,82.0,max,83.0,1,1.74,real_measured
KXHIGHPHIL-26SEP12-B79.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.93,0.0386,False,,,,2026-09-12T01:07:25Z,0.985,open,,,,,KXHIGHPHIL,Highest temperature in Philadelphia,KPHL,2026-09-12,between,79.0,80.0,max,83.0,1,1.74,real_measured
KXHIGHTBOS-26SEP12-T73,weather,yes,2026-09-11T15:01:00Z,0.5,0.375,0.125,False,,,,2026-09-12T01:07:25Z,0.535,open,,,,,KXHIGHTBOS,Boston Maximum Daily Temperature,KBOS,2026-09-12,less,,73.0,max,73.0,1,1.74,real_measured
KXHIGHTBOS-26SEP12-B79.5,weather,no,2026-09-11T15:01:00Z,0.9998,0.96,0.0398,False,,,,2026-09-12T01:07:25Z,0.98,open,,,,,KXHIGHTBOS,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,79.0,80.0,max,73.0,1,1.74,real_measured
KXHIGHTBOS-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.94,0.0514,False,,,,2026-09-12T01:07:25Z,0.945,open,,,,,KXHIGHTBOS,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,77.0,78.0,max,73.0,1,1.74,real_measured
KXHIGHTBOS-26SEP12-B73.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.615,0.1673,False,,,,2026-09-12T01:07:25Z,0.635,open,,,,,KXHIGHTBOS,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,73.0,74.0,max,73.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-T82,weather,no,2026-09-11T15:01:00Z,0.8753,0.845,0.0303,False,,,,2026-09-12T01:07:25Z,0.965,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,greater,82.0,,min,80.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-T75,weather,no,2026-09-11T15:01:00Z,0.998,0.91,0.088,False,,,,2026-09-12T01:07:25Z,0.9299999999999999,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,less,,75.0,min,80.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-B81.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.08,0.0776,False,,,,2026-09-12T01:07:25Z,0.055,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,between,81.0,82.0,min,80.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-B79.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.675,0.1073,False,,,,2026-09-12T01:07:25Z,0.72,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,between,79.0,80.0,min,80.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.775,0.1423,False,,,,2026-09-12T01:07:25Z,0.66,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,between,77.0,78.0,min,80.0,1,1.74,real_measured
KXLOWTMIA-26SEP12-B75.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.755,0.2364,False,,,,2026-09-12T01:07:25Z,0.8049999999999999,open,,,,,KXLOWTMIA,Lowest temperature in Miami,KMIA,2026-09-12,between,75.0,76.0,min,80.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-T63,weather,yes,2026-09-11T15:01:00Z,0.2823,0.19,0.0923,False,,,,2026-09-12T01:07:25Z,0.16999999999999998,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,greater,63.0,,min,62.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-T56,weather,no,2026-09-11T15:01:00Z,0.9997,0.825,0.1747,False,,,,2026-09-12T01:07:25Z,0.9,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,less,,56.0,min,62.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-B62.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.65,0.1323,False,,,,2026-09-12T01:07:25Z,0.61,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,between,62.0,63.0,min,62.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-B60.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.71,0.1324,False,,,,2026-09-12T01:07:25Z,0.6799999999999999,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,between,60.0,61.0,min,62.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-B58.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.88,0.0886,False,,,,2026-09-12T01:07:25Z,0.89,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,between,58.0,59.0,min,62.0,1,1.74,real_measured
KXLOWTEWR-26SEP12-B56.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.825,0.1733,False,,,,2026-09-12T01:07:25Z,0.88,open,,,,,KXLOWTEWR,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-12,between,56.0,57.0,min,62.0,1,1.74,real_measured
KXHIGHDEN-26SEP12-B86.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.775,0.1936,False,,,,2026-09-12T01:07:25Z,0.925,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-12,between,86.0,87.0,max,83.0,1,1.74,real_measured
KXHIGHDEN-26SEP12-B84.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.67,0.1724,False,,,,2026-09-12T01:07:25Z,0.655,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-12,between,84.0,85.0,max,83.0,1,1.74,real_measured
KXHIGHDEN-26SEP12-B80.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.86,0.0573,False,,,,2026-09-12T01:07:25Z,0.825,open,,,,,KXHIGHDEN,Highest temperature in Denver,KDEN,2026-09-12,between,80.0,81.0,max,83.0,1,1.74,real_measured
KXLOWTOKC-26SEP12-T73,weather,no,2026-09-11T15:01:00Z,0.8753,0.68,0.1953,False,,,,2026-09-12T01:07:25Z,0.61,open,,,,,KXLOWTOKC,Low Temperature Oklahoma City,KOKC,2026-09-12,greater,73.0,,min,71.0,1,1.74,real_measured
KXLOWTOKC-26SEP12-T66,weather,no,2026-09-11T15:01:00Z,0.998,0.955,0.043,False,,,,2026-09-12T01:07:25Z,0.955,open,,,,,KXLOWTOKC,Low Temperature Oklahoma City,KOKC,2026-09-12,less,,66.0,min,71.0,1,1.74,real_measured
KXLOWTOKC-26SEP12-B72.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.755,0.0874,False,,,,2026-09-12T01:07:25Z,0.64,open,,,,,KXLOWTOKC,Low Temperature Oklahoma City,KOKC,2026-09-12,between,72.0,73.0,min,71.0,1,1.74,real_measured
KXLOWTOKC-26SEP12-B66.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.865,0.1264,False,,,,2026-09-12T01:07:25Z,0.87,open,,,,,KXLOWTOKC,Low Temperature Oklahoma City,KOKC,2026-09-12,between,66.0,67.0,min,71.0,1,1.74,real_measured
KXLOWTLV-26SEP12-T81,weather,no,2026-09-11T15:01:00Z,0.2823,0.185,0.0973,False,,,,2026-09-12T01:07:25Z,0.125,open,,,,,KXLOWTLV,Las Vegas Daily Low Temperature,KLAS,2026-09-12,greater,81.0,,min,82.0,1,1.74,real_measured
KXLOWTLV-26SEP12-B78.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.915,0.0536,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXLOWTLV,Las Vegas Daily Low Temperature,KLAS,2026-09-12,between,78.0,79.0,min,82.0,1,1.74,real_measured
KXLOWTLV-26SEP12-B76.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.92,0.0783,False,,,,2026-09-12T01:07:25Z,0.94,open,,,,,KXLOWTLV,Las Vegas Daily Low Temperature,KLAS,2026-09-12,between,76.0,77.0,min,82.0,1,1.74,real_measured
KXLOWTLV-26SEP12-B74.5,weather,no,2026-09-11T15:01:00Z,1.0,0.925,0.075,False,,,,2026-09-12T01:07:25Z,0.96,open,,,,,KXLOWTLV,Las Vegas Daily Low Temperature,KLAS,2026-09-12,between,74.0,75.0,min,82.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-T61,weather,no,2026-09-11T15:01:00Z,0.958,0.84,0.118,False,,,,2026-09-12T01:07:25Z,0.95,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,greater,61.0,,min,58.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-T54,weather,no,2026-09-11T15:01:00Z,0.9894,0.645,0.3444,False,,,,2026-09-12T01:07:25Z,0.30499999999999994,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,less,,54.0,min,58.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-B60.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.75,0.1673,False,,,,2026-09-12T01:07:25Z,0.94,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,between,60.0,61.0,min,58.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-B58.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.715,0.0673,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,between,58.0,59.0,min,58.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-B56.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.075,0.0826,False,,,,2026-09-12T01:07:25Z,0.06,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,between,56.0,57.0,min,58.0,1,1.74,real_measured
KXLOWTDEN-26SEP12-B54.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.855,0.1136,False,,,,2026-09-12T01:07:25Z,0.76,open,,,,,KXLOWTDEN,Lowest temperature in Denver,KDEN,2026-09-12,between,54.0,55.0,min,58.0,1,1.74,real_measured
KXHIGHTSFO-26SEP12-B73.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.895,0.0736,False,,,,2026-09-12T01:07:25Z,0.905,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-12,between,73.0,74.0,max,70.0,1,1.74,real_measured
KXHIGHTSFO-26SEP12-B71.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.7,0.1424,False,,,,2026-09-12T01:07:25Z,0.565,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-12,between,71.0,72.0,max,70.0,1,1.74,real_measured
KXHIGHTSFO-26SEP12-B69.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.665,0.1173,False,,,,2026-09-12T01:07:25Z,0.62,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-12,between,69.0,70.0,max,70.0,1,1.74,real_measured
KXHIGHTSFO-26SEP12-B67.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.845,0.0723,False,,,,2026-09-12T01:07:25Z,0.935,open,,,,,KXHIGHTSFO,San Francisco High Temperature Daily,KSFO,2026-09-12,between,67.0,68.0,max,70.0,1,1.74,real_measured
KXHIGHLAX-26SEP12-T84,weather,no,2026-09-11T15:01:00Z,0.958,0.785,0.173,False,,,,2026-09-12T01:07:25Z,0.86,open,,,,,KXHIGHLAX,Highest temperature in Los Angeles,KLAX,2026-09-12,greater,84.0,,max,81.0,1,1.74,real_measured
KXHIGHLAX-26SEP12-B83.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.635,0.2823,False,,,,2026-09-12T01:07:25Z,0.575,open,,,,,KXHIGHLAX,Highest temperature in Los Angeles,KLAX,2026-09-12,between,83.0,84.0,max,81.0,1,1.74,real_measured
KXHIGHLAX-26SEP12-B81.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.695,0.0873,False,,,,2026-09-12T01:07:25Z,0.655,open,,,,,KXHIGHLAX,Highest temperature in Los Angeles,KLAX,2026-09-12,between,81.0,82.0,max,81.0,1,1.74,real_measured
KXHIGHLAX-26SEP12-B79.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.115,0.0426,False,,,,2026-09-12T01:07:25Z,0.10500000000000001,open,,,,,KXHIGHLAX,Highest temperature in Los Angeles,KLAX,2026-09-12,between,79.0,80.0,max,81.0,1,1.74,real_measured
KXHIGHLAX-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.925,0.0436,False,,,,2026-09-12T01:07:25Z,0.975,open,,,,,KXHIGHLAX,Highest temperature in Los Angeles,KLAX,2026-09-12,between,77.0,78.0,max,81.0,1,1.74,real_measured
KXLOWTSATX-26SEP12-T78,weather,no,2026-09-11T15:01:00Z,0.7177,0.525,0.1927,False,,,,2026-09-12T01:07:25Z,0.49,open,,,,,KXLOWTSATX,Lowest Temperature SATX,KSAT,2026-09-12,greater,78.0,,min,77.0,1,1.74,real_measured
KXLOWTSATX-26SEP12-B77.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.63,0.1523,False,,,,2026-09-12T01:07:25Z,0.605,open,,,,,KXLOWTSATX,Lowest Temperature SATX,KSAT,2026-09-12,between,77.0,78.0,min,77.0,1,1.74,real_measured
KXLOWTSATX-26SEP12-B75.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.085,0.0726,False,,,,2026-09-12T01:07:25Z,0.065,open,,,,,KXLOWTSATX,Lowest Temperature SATX,KSAT,2026-09-12,between,75.0,76.0,min,77.0,1,1.74,real_measured
KXLOWTSATX-26SEP12-B73.5,weather,no,2026-09-11T15:01:00Z,0.9686,0.895,0.0736,False,,,,2026-09-12T01:07:25Z,0.885,open,,,,,KXLOWTSATX,Lowest Temperature SATX,KSAT,2026-09-12,between,73.0,74.0,min,77.0,1,1.74,real_measured
KXLOWTSATX-26SEP12-B71.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.895,0.1033,False,,,,2026-09-12T01:07:25Z,0.95,open,,,,,KXLOWTSATX,Lowest Temperature SATX,KSAT,2026-09-12,between,71.0,72.0,min,77.0,1,1.74,real_measured
KXLOWTDC-26SEP12-T71,weather,yes,2026-09-11T15:01:00Z,0.2823,0.23,0.0523,False,,,,2026-09-12T01:07:25Z,0.21500000000000002,open,,,,,KXLOWTDC,Lowest Temperature DC ,KDCA,2026-09-12,greater,71.0,,min,70.0,1,1.74,real_measured
KXLOWTDC-26SEP12-T64,weather,no,2026-09-11T15:01:00Z,0.9997,0.96,0.0397,False,,,,2026-09-12T01:07:25Z,0.99,open,,,,,KXLOWTDC,Lowest Temperature DC ,KDCA,2026-09-12,less,,64.0,min,70.0,1,1.74,real_measured
KXLOWTDC-26SEP12-B70.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.62,0.1623,False,,,,2026-09-12T01:07:25Z,0.4750000000000001,open,,,,,KXLOWTDC,Lowest Temperature DC ,KDCA,2026-09-12,between,70.0,71.0,min,70.0,1,1.74,real_measured
KXLOWTDC-26SEP12-B68.5,weather,no,2026-09-11T15:01:00Z,0.8424,0.745,0.0974,False,,,,2026-09-12T01:07:25Z,0.77,open,,,,,KXLOWTDC,Lowest Temperature DC ,KDCA,2026-09-12,between,68.0,69.0,min,70.0,1,1.74,real_measured
KXLOWTDC-26SEP12-B64.5,weather,no,2026-09-11T15:01:00Z,0.9983,0.865,0.1333,False,,,,2026-09-12T01:07:25Z,0.97,open,,,,,KXLOWTDC,Lowest Temperature DC ,KDCA,2026-09-12,between,64.0,65.0,min,70.0,1,1.74,real_measured
KXLOWTNYC-26SEP12-T59,weather,no,2026-09-11T15:01:00Z,0.998,0.93,0.068,False,,,,2026-09-12T01:07:25Z,0.98,open,,,,,KXLOWTNYC,Lowest temperature in NYC,KNYC,2026-09-12,less,,59.0,min,64.0,1,1.74,real_measured
KXLOWTNYC-26SEP12-B65.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.1,0.0576,False,,,,2026-09-12T01:07:25Z,0.11,open,,,,,KXLOWTNYC,Lowest temperature in NYC,KNYC,2026-09-12,between,65.0,66.0,min,64.0,1,1.74,real_measured
KXLOWTNYC-26SEP12-B63.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.65,0.1323,False,,,,2026-09-12T01:07:25Z,0.69,open,,,,,KXLOWTNYC,Lowest temperature in NYC,KNYC,2026-09-12,between,63.0,64.0,min,64.0,1,1.74,real_measured
KXLOWTNYC-26SEP12-B61.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.695,0.2223,False,,,,2026-09-12T01:07:25Z,0.59,open,,,,,KXLOWTNYC,Lowest temperature in NYC,KNYC,2026-09-12,between,61.0,62.0,min,64.0,1,1.74,real_measured
KXLOWTNYC-26SEP12-B59.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.83,0.1614,False,,,,2026-09-12T01:07:25Z,0.8,open,,,,,KXLOWTNYC,Lowest temperature in NYC,KNYC,2026-09-12,between,59.0,60.0,min,64.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-T99,weather,yes,2026-09-11T15:01:00Z,0.1247,0.075,0.0497,False,,,,2026-09-12T01:07:25Z,0.03,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,less,,99.0,max,101.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-T106,weather,no,2026-09-11T15:01:00Z,0.998,0.955,0.043,False,,,,2026-09-12T01:07:25Z,0.985,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,greater,106.0,,max,101.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-B99.5,weather,yes,2026-09-11T15:01:00Z,0.1576,0.075,0.0826,False,,,,2026-09-12T01:07:25Z,0.095,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,between,99.0,100.0,max,101.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-B105.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.87,0.1214,False,,,,2026-09-12T01:07:25Z,0.915,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,between,105.0,106.0,max,101.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-B103.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.605,0.3123,False,,,,2026-09-12T01:07:25Z,0.595,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,between,103.0,104.0,max,101.0,1,1.74,real_measured
KXHIGHTDAL-26SEP12-B101.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.685,0.0973,False,,,,2026-09-12T01:07:25Z,0.6,open,,,,,KXHIGHTDAL,Dallas Maximum Temperature,KDFW,2026-09-12,between,101.0,102.0,max,101.0,1,1.74,real_measured
KXLOWTBOS-26SEP12-T57,weather,yes,2026-09-11T15:01:00Z,0.8753,0.605,0.2703,False,,,,2026-09-12T01:07:25Z,0.39,open,,,,,KXLOWTBOS,Low Temperature Boston,KBOS,2026-09-12,greater,57.0,,min,59.0,1,1.74,real_measured
KXLOWTBOS-26SEP12-B56.5,weather,no,2026-09-11T15:01:00Z,0.9173,0.85,0.0673,False,,,,2026-09-12T01:07:25Z,0.69,open,,,,,KXLOWTBOS,Low Temperature Boston,KBOS,2026-09-12,between,56.0,57.0,min,59.0,1,1.74,real_measured
KXLOWTBOS-26SEP12-B54.5,weather,no,2026-09-11T15:01:00Z,0.9914,0.855,0.1364,False,,,,2026-09-12T01:07:25Z,0.84,open,,,,,KXLOWTBOS,Low Temperature Boston,KBOS,2026-09-12,between,54.0,55.0,min,59.0,1,1.74,real_measured
KXLOWTBOS-26SEP12-B52.5,weather,no,2026-09-11T15:01:00Z,0.9998,0.945,0.0548,False,,,,2026-09-12T01:07:25Z,0.95,open,,,,,KXLOWTBOS,Low Temperature Boston,KBOS,2026-09-12,between,52.0,53.0,min,59.0,1,1.74,real_measured
KXLOWTBOS-26SEP12-B50.5,weather,no,2026-09-11T15:01:00Z,1.0,0.965,0.035,False,,,,2026-09-12T01:07:25Z,0.975,open,,,,,KXLOWTBOS,Low Temperature Boston,KBOS,2026-09-12,between,50.0,51.0,min,59.0,1,1.74,real_measured
KXLOWTTTN-26SEP12-T60,weather,yes,2026-09-11T15:01:00Z,0.2823,0.16,0.1223,False,,,,2026-09-12T01:07:25Z,0.185,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,greater,60.0,,min,59.0,1,1.74,real_measured
KXLOWTTTN-26SEP12-T53,weather,no,2026-09-11T15:01:00Z,0.9997,0.84,0.1597,False,,,,2026-09-12T01:07:25Z,0.85,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,less,,53.0,min,59.0,1,1.74,real_measured
KXLOWTTTN-26SEP12-B59.5,weather,no,2026-09-11T15:01:00Z,0.7823,0.68,0.1023,False,,,,2026-09-12T01:07:25Z,0.8300000000000001,open,,,,,KXLOWTTTN,Trenton Daily low temp ,KTTN,2026-09-12,between,59.0,60.0,min,59.0,1,1.74,real_measured
