platform,source_line_id,player_name,game_matchup,sport,stat_type,line,over_payout_multiplier,under_payout_multiplier,game_id,game_start_time,status,odds_type,pulled_at
prizepicks,14869329,Michael Soroka,MIA @ AZ,MLB,Earned Runs Allowed,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14869331,Agustín Ramírez,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14869354,Michael Soroka,MIA @ AZ,MLB,Walks Allowed,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14869492,Lars Nootbaar,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14870202,Jesús Sánchez,MIA @ AZ,MLB,Doubles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14870203,Jesús Sánchez,MIA @ AZ,MLB,RBIs,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14870210,Jesús Sánchez,MIA @ AZ,MLB,Home Runs,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14870212,Jesús Sánchez,MIA @ AZ,MLB,Runs,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14870217,Jesús Sánchez,MIA @ AZ,MLB,Hits,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14870226,Jesús Sánchez,MIA @ AZ,MLB,Hits+Runs+RBIs,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14870227,Esteury Ruiz,MIA @ AZ,MLB,Hits,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14870231,Jesús Sánchez,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14870245,Jesús Sánchez,MIA @ AZ,MLB,TB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14871196,Geraldo Perdomo,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14871267,Javier Sanoja,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14872968,Kyle Stowers,MIA @ AZ,MLB,Triples,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874348,Corbin Carroll,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874606,Jakob Marsee,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874607,Javier Sanoja,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874611,Joe Mack,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874614,Esteury Ruiz,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874649,Javier Sanoja,MIA @ AZ,MLB,Walks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874657,Esteury Ruiz,MIA @ AZ,MLB,Walks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874681,Pavin Smith,MIA @ AZ,MLB,Triples,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874682,Griffin Conine,MIA @ AZ,MLB,Triples,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874728,Ketel Marte,MIA @ AZ,MLB,Singles,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14874734,Corbin Carroll,MIA @ AZ,MLB,Runs,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874742,Ketel Marte,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874743,Griffin Conine,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874745,Esteury Ruiz,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874746,Gabriel Moreno,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874762,Geraldo Perdomo,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874772,Tim Tawa,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874773,Ketel Marte,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14874778,Pavin Smith,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874781,Jordan Lawlar,MIA @ AZ,MLB,Hitter Ks,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14874825,Lars Nootbaar,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14875859,Esteury Ruiz,MIA @ AZ,MLB,TB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14879733,Kyle Stowers,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14881279,Jesús Sánchez,MIA @ AZ,MLB,SB,0.5,,,180635,2026-09-15T21:40:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14884235,glowiing,,CS2,MAPS 1-2 Kills,33.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884236,El1an,,CS2,MAPS 1-2 Kills,31.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884237,TRAVIS,,CS2,MAPS 1-2 Kills,30.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884238,interz,,CS2,MAPS 1-2 Kills,26.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884239,NickelBack,,CS2,MAPS 1-2 Kills,25.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884240,whisper,,CS2,MAPS 1-2 Kills,31.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884241,turbo,,CS2,MAPS 1-2 Kills,28.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884242,Norwi,,CS2,MAPS 1-2 Kills,27.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884243,danistzz,,CS2,MAPS 1-2 Kills,27.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884244,xdENiSZERA,,CS2,MAPS 1-2 Kills,27.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884245,glowiing,,CS2,MAPS 1-2 Headshots,18.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884246,El1an,,CS2,MAPS 1-2 Headshots,9.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884247,TRAVIS,,CS2,MAPS 1-2 Headshots,17.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884248,interz,,CS2,MAPS 1-2 Headshots,14.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884249,NickelBack,,CS2,MAPS 1-2 Headshots,13.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884250,whisper,,CS2,MAPS 1-2 Headshots,19.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884251,turbo,,CS2,MAPS 1-2 Headshots,18.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884252,Norwi,,CS2,MAPS 1-2 Headshots,13.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884253,danistzz,,CS2,MAPS 1-2 Headshots,10.5,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884254,xdENiSZERA,,CS2,MAPS 1-2 Headshots,14.0,,,187503,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14848100,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,7.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848099,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,6.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848101,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,5.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848110,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,5.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848098,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,4.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14848109,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,4.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14873431,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Break Points Won,4.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14873432,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Break Points Won,4.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14848096,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,3.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848097,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,3.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14848108,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,3.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848095,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,2.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848106,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,2.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848094,Barbora Palicova,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,1.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14848105,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,1.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14848107,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Double Faults,1.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14848104,Samira de Stefano,Samira de Stefano @ Barbora Palicova,TENNIS,Aces,0.5,,,187292,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14879736,Noemi Basiletti,Julie Struplova @ Noemi Basiletti,TENNIS,Break Points Won,4.5,,,187282,2026-09-16T04:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14879735,Julie Struplova,Julie Struplova @ Noemi Basiletti,TENNIS,Break Points Won,3.5,,,187282,2026-09-16T04:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14881394,Nauhany Vitoria Leme Da Silva,Astra Sharma @ Nauhany Vitoria Leme Da Silva,TENNIS,Double Faults,13.5,,,187124,2026-09-16T09:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14881393,Nauhany Vitoria Leme Da Silva,Astra Sharma @ Nauhany Vitoria Leme Da Silva,TENNIS,Double Faults,12.5,,,187124,2026-09-16T09:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14881392,Nauhany Vitoria Leme Da Silva,Astra Sharma @ Nauhany Vitoria Leme Da Silva,TENNIS,Double Faults,11.5,,,187124,2026-09-16T09:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14881390,Astra Sharma,Astra Sharma @ Nauhany Vitoria Leme Da Silva,TENNIS,Double Faults,8.5,,,187124,2026-09-16T09:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14884255,pleynnn,,CS2,MAPS 1-2 Kills,32.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884256,dezl3bio,,CS2,MAPS 1-2 Kills,30.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884257,SquEzxc,,CS2,MAPS 1-2 Kills,29.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884258,tw1sterzaza,,CS2,MAPS 1-2 Kills,29.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884259,DAN9ARMATURA,,CS2,MAPS 1-2 Kills,27.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884260,lugseN,,CS2,MAPS 1-2 Kills,31.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884261,jresy,,CS2,MAPS 1-2 Kills,28.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884262,scolleN,,CS2,MAPS 1-2 Kills,27.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884264,oyesil,,CS2,MAPS 1-2 Kills,25.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884265,pleynnn,,CS2,MAPS 1-2 Headshots,19.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884266,dezl3bio,,CS2,MAPS 1-2 Headshots,17.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884267,SquEzxc,,CS2,MAPS 1-2 Headshots,9.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884268,tw1sterzaza,,CS2,MAPS 1-2 Headshots,14.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884269,DAN9ARMATURA,,CS2,MAPS 1-2 Headshots,15.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884270,lugseN,,CS2,MAPS 1-2 Headshots,10.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884271,jresy,,CS2,MAPS 1-2 Headshots,14.0,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884272,scolleN,,CS2,MAPS 1-2 Headshots,16.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14884274,oyesil,,CS2,MAPS 1-2 Headshots,15.5,,,187504,2026-09-16T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14844034,Gabriel Suazo,Sevilla @ Deportivo,SOCCER,Tackles,7.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844101,Juan Iglesias,Sevilla @ Deportivo,SOCCER,Tackles,7.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829432,Pierre-Emerick Aubameyang,Sevilla @ Deportivo,SOCCER,Shots,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829500,Zakaria Eddahchouri,Sevilla @ Deportivo,SOCCER,Shots,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829571,Yeremay Hernández,Sevilla @ Deportivo,SOCCER,Shots,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844089,Lorenzo Amatucci,Sevilla @ Deportivo,SOCCER,Tackles,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844099,Adrià Alti,Sevilla @ Deportivo,SOCCER,Tackles,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844105,Lucien Agoumé,Sevilla @ Deportivo,SOCCER,Tackles,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844115,Manu Bueno,Sevilla @ Deportivo,SOCCER,Tackles,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844168,Youssouf Fofana,Sevilla @ Deportivo,SOCCER,Tackles,6.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829375,Lucas Stassin,Sevilla @ Deportivo,SOCCER,Shots,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829550,Isaac Romero,Sevilla @ Deportivo,SOCCER,Shots,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829555,Robbie Ure,Sevilla @ Deportivo,SOCCER,Shots,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14842989,Angeliño,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14842992,José María Giménez,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14843015,Giacomo Quagliata,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844023,Leo Román,Sevilla @ Deportivo,SOCCER,Goalie Saves,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844039,Bright Ede,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844054,Luismi Cruz,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844057,Julio Díaz,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844062,Bil Nsongo,Sevilla @ Deportivo,SOCCER,Shots,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844064,Miguel Loureiro,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844087,Chidera Ejuke,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844094,Diego Villares,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844097,Nico Guillén,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844102,Giorgi Kochorashvili,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844109,Mario Soriano,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844138,Jon Guridi,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844143,Lucas Noubi,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844144,Miguel Sierra,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844151,Kike Salas,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14844152,Yeremay Hernández,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14846088,Odysseas Vlachodimos,Sevilla @ Deportivo,SOCCER,Goalie Saves,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14850124,Peque Fernández,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14850131,Félix Correia,Sevilla @ Deportivo,SOCCER,Tackles,5.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829424,Luismi Cruz,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829426,Fran González,Sevilla @ Deportivo,SOCCER,Goalie Saves,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829459,Alfon González,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829485,David Mella,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829543,Miguel Sierra,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829549,Mario Soriano,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14829554,Jonathan Asp Jensen,Sevilla @ Deportivo,SOCCER,Shots,4.5,,,180480,2026-09-16T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
