outcome_id,flag_id,reported_at,platform,player_name,team,sport,stat_type,resolved_stat_key,flagged_side,first_flagged_line,first_flagged_model_prob,first_flagged_implied_prob,first_flagged_edge,clv_edge_at_close,consensus_available,result,actual_value,entry_type,stake,payout,net_profit,notes,context_lookup_status,graded_by
draftkings|334612412|0QA334612412#2151925101_13L88808Q1-1063669179Q20|2026-09-19T11:02:05Z,draftkings|334612412|0QA334612412#2151925101_13L88808Q1-1063669179Q20,2026-09-19T11:02:05Z,draftkings,Rhamondre Stevenson,,NFL,2+ TDs,rushing_tds+receiving_tds,over,1.5,0.3361,0.1628,0.1733,0.1660583653276459,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 1.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15895|2026-09-19T11:02:06Z,betmgm|anytd|15895,2026-09-19T11:02:06Z,betmgm,Chris Olave,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.571,0.0795,0.4915,0.4938177441291259,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16163|2026-09-19T11:02:06Z,betmgm|anytd|16163,2026-09-19T11:02:06Z,betmgm,Jordan Mason,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2192,0.0737,0.1455,0.1431803635629007,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17690|2026-09-19T11:02:06Z,betmgm|anytd|17690,2026-09-19T11:02:06Z,betmgm,Blake Corum,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3406,0.0758,0.2649,0.2649247751702281,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16919|2026-09-19T11:02:06Z,betmgm|anytd|16919,2026-09-19T11:02:06Z,betmgm,Zay Flowers,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5558,0.0778,0.478,0.4780677939070797,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17704|2026-09-19T11:02:06Z,betmgm|anytd|17704,2026-09-19T11:02:06Z,betmgm,Malik Nabers,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3734,0.0674,0.3059,0.3067465166351728,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16963|2026-09-19T11:02:06Z,betmgm|anytd|16963,2026-09-19T11:02:06Z,betmgm,Rashee Rice,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4373,0.0785,0.3588,0.3629278976621075,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18548|2026-09-19T11:02:06Z,betmgm|anytd|18548,2026-09-19T11:02:06Z,betmgm,Luther Burden,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1744,0.0726,0.1018,0.1005098049635593,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18460|2026-09-19T11:02:06Z,betmgm|anytd|18460,2026-09-19T11:02:06Z,betmgm,Colston Loveland,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4099,0.0674,0.3426,0.3387981142102175,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18520|2026-09-19T11:02:06Z,betmgm|anytd|18520,2026-09-19T11:02:06Z,betmgm,Kyle Monangai,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1368,0.0726,0.0641,0.0629098049635593,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16933|2026-09-19T11:02:06Z,betmgm|anytd|16933,2026-09-19T11:02:06Z,betmgm,Chris Rodriguez,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4566,0.0835,0.3732,0.3732764155243685,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18547|2026-09-19T11:02:06Z,betmgm|anytd|18547,2026-09-19T11:02:06Z,betmgm,Tetairoa McMillan,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2924,0.0674,0.225,0.2212981142102175,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15406|2026-09-19T11:02:06Z,betmgm|anytd|15406,2026-09-19T11:02:06Z,betmgm,DeVonta Smith,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1956,0.0731,0.1225,0.122288178912714,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16690|2026-09-19T11:02:06Z,betmgm|anytd|16690,2026-09-19T11:02:06Z,betmgm,Parker Washington,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3503,0.0819,0.2685,0.2701207017309961,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15946|2026-09-19T11:02:06Z,betmgm|anytd|15946,2026-09-19T11:02:06Z,betmgm,Christian Watson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4701,0.0709,0.3992,0.3983833618517931,False,win,2.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15849|2026-09-19T11:02:06Z,betmgm|anytd|15849,2026-09-19T11:02:06Z,betmgm,Jameson Williams,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2335,0.072,0.1615,0.1608578768274127,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18549|2026-09-19T11:02:06Z,betmgm|anytd|18549,2026-09-19T11:02:06Z,betmgm,Emeka Egbuka,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1618,0.0635,0.0982,0.0889152477927321,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12559|2026-09-19T11:02:06Z,betmgm|anytd|12559,2026-09-19T11:02:06Z,betmgm,Mark Andrews,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1618,0.0658,0.096,0.0956736441223422,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15902|2026-09-19T11:02:06Z,betmgm|anytd|15902,2026-09-19T11:02:06Z,betmgm,Trey McBride,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4336,0.0647,0.3689,0.3696710342760604,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|9253|2026-09-19T11:02:06Z,betmgm|anytd|9253,2026-09-19T11:02:06Z,betmgm,Mike Evans,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.338,0.0631,0.2749,0.2757510247368006,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15222|2026-09-19T11:02:06Z,betmgm|anytd|15222,2026-09-19T11:02:06Z,betmgm,Kenny Gainwell,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4232,0.0612,0.362,0.3544407998044643,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17033|2026-09-19T11:02:06Z,betmgm|anytd|17033,2026-09-19T11:02:06Z,betmgm,Sam LaPorta,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3241,0.0636,0.2605,0.2591044161087377,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16033|2026-09-19T11:02:06Z,betmgm|anytd|16033,2026-09-19T11:02:06Z,betmgm,Isaiah Likely,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0967,0.053,0.0437,0.043390033450897,False,win,2.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15868|2026-09-19T11:02:06Z,betmgm|anytd|15868,2026-09-19T11:02:06Z,betmgm,Drake London,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3975,0.0841,0.3134,0.3223495750975567,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15404|2026-09-19T11:02:06Z,betmgm|anytd|15404,2026-09-19T11:02:06Z,betmgm,Jaylen Waddle,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2192,0.0743,0.1449,0.1461559709181413,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15802|2026-09-19T11:02:06Z,betmgm|anytd|15802,2026-09-19T11:02:06Z,betmgm,Rachaad White,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.111,0.0679,0.0431,0.0521283860965734,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11718|2026-09-19T11:02:06Z,betmgm|anytd|11718,2026-09-19T11:02:06Z,betmgm,Chris Godwin,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2563,0.051,0.2053,0.1975219740263968,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18574|2026-09-19T11:02:06Z,betmgm|anytd|18574,2026-09-19T11:02:06Z,betmgm,Jaxson Dart,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4353,0.0579,0.3773,0.3804088960524952,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16649|2026-09-19T11:02:06Z,betmgm|anytd|16649,2026-09-19T11:02:06Z,betmgm,Tucker Kraft,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5439,0.0614,0.4825,0.4794765792905938,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13424|2026-09-19T11:02:06Z,betmgm|anytd|13424,2026-09-19T11:02:06Z,betmgm,DK Metcalf,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3286,0.0771,0.2515,0.2468574325622547,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17020|2026-09-19T11:02:06Z,betmgm|anytd|17020,2026-09-19T11:02:06Z,betmgm,Rome Odunze,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2666,0.0579,0.2087,0.209503031108205,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12477|2026-09-19T11:02:06Z,betmgm|anytd|12477,2026-09-19T11:02:06Z,betmgm,DJ Moore,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3468,0.07,0.2768,0.2808873193640833,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18522|2026-09-19T11:02:06Z,betmgm|anytd|18522,2026-09-19T11:02:06Z,betmgm,RJ Harvey,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4923,0.0694,0.423,0.4303232480517562,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12561|2026-09-19T11:02:06Z,betmgm|anytd|12561,2026-09-19T11:02:06Z,betmgm,Lamar Jackson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.128,0.0587,0.0693,0.0702897257794986,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15947|2026-09-19T11:02:06Z,betmgm|anytd|15947,2026-09-19T11:02:06Z,betmgm,Jake Ferguson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3025,0.0545,0.248,0.2459455292662072,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11698|2026-09-19T11:02:06Z,betmgm|anytd|11698,2026-09-19T11:02:06Z,betmgm,Samaje Perine,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2775,0.0561,0.2214,0.2157332608412984,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12586|2026-09-19T11:02:06Z,betmgm|anytd|12586,2026-09-19T11:02:06Z,betmgm,Courtland Sutton,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3064,0.0595,0.247,0.2462460936972928,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16694|2026-09-19T11:02:06Z,betmgm|anytd|16694,2026-09-19T11:02:06Z,betmgm,Tre Tucker,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1368,0.0709,0.0658,0.0673067206447216,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18534|2026-09-19T11:02:06Z,betmgm|anytd|18534,2026-09-19T11:02:06Z,betmgm,Tyler Warren,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1368,0.0636,0.0732,0.0706736441223422,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15829|2026-09-19T11:02:06Z,betmgm|anytd|15829,2026-09-19T11:02:06Z,betmgm,Garrett Wilson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3847,0.074,0.3108,0.3072645236239059,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15976|2026-09-19T11:02:06Z,betmgm|anytd|15976,2026-09-19T11:02:06Z,betmgm,Tyler Allgeier,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2097,0.0543,0.1554,0.1500329653243231,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17692|2026-09-19T11:02:06Z,betmgm|anytd|17692,2026-09-19T11:02:06Z,betmgm,Jayden Daniels,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3078,0.0543,0.2535,0.2546478880705387,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12860|2026-09-19T11:02:06Z,betmgm|anytd|12860,2026-09-19T11:02:06Z,betmgm,Dallas Goedert,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5796,0.0613,0.5184,0.5188886481620913,False,win,2.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13536|2026-09-19T11:02:06Z,betmgm|anytd|13536,2026-09-19T11:02:06Z,betmgm,Terry McLaurin,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1894,0.0576,0.1318,0.1286886481620913,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16022|2026-09-19T11:02:06Z,betmgm|anytd|16022,2026-09-19T11:02:06Z,betmgm,Alec Pierce,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5276,0.0615,0.4661,0.4715870867859839,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14378|2026-09-19T11:02:06Z,betmgm|anytd|14378,2026-09-19T11:02:06Z,betmgm,Michael Pittman,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1861,0.0661,0.12,0.1175804949418899,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18449|2026-09-19T11:02:06Z,betmgm|anytd|18449,2026-09-19T11:02:06Z,betmgm,Woody Marks,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1945,0.0635,0.131,0.1373110565070723,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16895|2026-09-19T11:02:06Z,betmgm|anytd|16895,2026-09-19T11:02:06Z,betmgm,Jordan Addison,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.235,0.0576,0.1774,0.1736938415829844,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13517|2026-09-19T11:02:06Z,betmgm|anytd|13517,2026-09-19T11:02:06Z,betmgm,Jakobi Meyers,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1252,0.0608,0.0644,0.064492817024897,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16941|2026-09-19T11:02:06Z,betmgm|anytd|16941,2026-09-19T11:02:06Z,betmgm,Tyjae Spears,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1622,0.0693,0.0928,0.0885114015130717,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16689|2026-09-19T11:02:06Z,betmgm|anytd|16689,2026-09-19T11:02:06Z,betmgm,Josh Downs,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1689,0.0561,0.1128,0.112887086785984,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13613|2026-09-19T11:02:06Z,betmgm|anytd|13613,2026-09-19T11:02:06Z,betmgm,Kyler Murray,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2404,0.0542,0.1862,0.1861002596877862,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17716|2026-09-19T11:02:06Z,betmgm|anytd|17716,2026-09-19T11:02:06Z,betmgm,Brian Thomas,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1539,0.0655,0.0884,0.0914073116432764,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17967|2026-09-19T11:02:06Z,betmgm|anytd|17967,2026-09-19T11:02:06Z,betmgm,Tyrone Tracy,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3484,0.0428,0.3056,0.2977634449805629,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15872|2026-09-19T11:02:06Z,betmgm|anytd|15872,2026-09-19T11:02:06Z,betmgm,Malik Willis,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4676,0.0626,0.4051,0.4060488097138962,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11892|2026-09-19T11:02:06Z,betmgm|anytd|11892,2026-09-19T11:02:06Z,betmgm,George Kittle,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4191,0.0541,0.365,0.3669454531578598,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15357|2026-09-19T11:02:06Z,betmgm|anytd|15357,2026-09-19T11:02:06Z,betmgm,Trevor Lawrence,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4907,0.0608,0.4299,0.4375812148967849,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17674|2026-09-19T11:02:06Z,betmgm|anytd|17674,2026-09-19T11:02:06Z,betmgm,Marvin Harrison,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2341,0.0527,0.1814,0.181452616462638,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16697|2026-09-19T11:02:06Z,betmgm|anytd|16697,2026-09-19T11:02:06Z,betmgm,Dalton Kincaid,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2353,0.0597,0.1756,0.1781110565070723,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16977|2026-09-19T11:02:06Z,betmgm|anytd|16977,2026-09-19T11:02:06Z,betmgm,Jayden Reed,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1306,0.0542,0.0764,0.0712096590335162,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17975|2026-09-19T11:02:06Z,betmgm|anytd|17975,2026-09-19T11:02:06Z,betmgm,Devaughn Vele,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1903,0.0516,0.1387,0.1415533120815533,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17702|2026-09-19T11:02:06Z,betmgm|anytd|17702,2026-09-19T11:02:06Z,betmgm,Braelon Allen,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1732,0.0634,0.1098,0.1235402923240266,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17976|2026-09-19T11:02:06Z,betmgm|anytd|17976,2026-09-19T11:02:06Z,betmgm,Jalen Coker,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3373,0.0529,0.2843,0.283465715044879,True,win,2.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15265|2026-09-19T11:02:06Z,betmgm|anytd|15265,2026-09-19T11:02:06Z,betmgm,Kyle Pitts,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3476,0.0661,0.2815,0.2907789470249819,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12514|2026-09-19T11:02:06Z,betmgm|anytd|12514,2026-09-19T11:02:06Z,betmgm,Dalton Schultz,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2198,0.058,0.1618,0.164245026321156,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17017|2026-09-19T11:02:06Z,betmgm|anytd|17017,2026-09-19T11:02:06Z,betmgm,Brenton Strange,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3297,0.0608,0.2689,0.2672073116432764,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18481|2026-09-19T11:02:06Z,betmgm|anytd|18481,2026-09-19T11:02:06Z,betmgm,Oronde Gadsden,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2015,0.0307,0.1707,0.1716664826621616,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|12764|2026-09-19T11:02:06Z,betmgm|anytd|12764,2026-09-19T11:02:06Z,betmgm,Mike Gesicki,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2002,0.0389,0.1613,0.1581187342914158,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|10133|2026-09-19T11:02:06Z,betmgm|anytd|10133,2026-09-19T11:02:06Z,betmgm,Stefon Diggs,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2155,0.0514,0.1641,0.1629928848969438,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16025|2026-09-19T11:02:06Z,betmgm|anytd|16025,2026-09-19T11:02:06Z,betmgm,Jalen Nailor,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2115,0.0575,0.154,0.1532759010807127,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16957|2026-09-19T11:02:07Z,betmgm|anytd|16957,2026-09-19T11:02:07Z,betmgm,Michael Wilson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5257,0.0499,0.4758,0.4773213232359375,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16658|2026-09-19T11:02:07Z,betmgm|anytd|16658,2026-09-19T11:02:07Z,betmgm,Dontayvion Wicks,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1787,0.0432,0.1356,0.1324437319330219,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15267|2026-09-19T11:02:07Z,betmgm|anytd|15267,2026-09-19T11:02:07Z,betmgm,Pat Freiermuth,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1248,0.0503,0.0745,0.071853109727824,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
