race_id,tier,state,chamber,district,electindex_dem_name,electindex_rep_name,kalshi_dem_candidate_name,kalshi_dem_ticker,kalshi_dem_yes_bid,kalshi_dem_yes_ask,kalshi_dem_yes_ask_size,kalshi_dem_yes_bid_size,kalshi_dem_close_time,kalshi_dem_status,liquidity_note_kalshi_dem,kalshi_rep_candidate_name,kalshi_rep_ticker,kalshi_rep_yes_bid,kalshi_rep_yes_ask,kalshi_rep_yes_ask_size,kalshi_rep_yes_bid_size,kalshi_rep_close_time,kalshi_rep_status,liquidity_note_kalshi_rep,kalshi_unmatched_candidates,kalshi_total_open_candidates,legal_footprint_kalshi,polymarket_dem_candidate_name,polymarket_dem_market_id,polymarket_dem_yes_bid,polymarket_dem_yes_ask,polymarket_dem_liquidity,polymarket_dem_close_time,polymarket_dem_status,liquidity_note_polymarket_dem,polymarket_rep_candidate_name,polymarket_rep_market_id,polymarket_rep_yes_bid,polymarket_rep_yes_ask,polymarket_rep_liquidity,polymarket_rep_close_time,polymarket_rep_status,liquidity_note_polymarket_rep,polymarket_unmatched_candidates,polymarket_total_open_candidates,legal_footprint_polymarket,pulled_at
US-HOUSE-RI-02,Elections - US House District,RI,,2,Seth Magaziner,Victor Mellor,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the RI-02 House seat?,0x77adadd9ca528f1f6bb51140ad728059a1f9ec8a10e22d9827ceb4cb57d402a5,0.942,0.962,9266.46338,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the RI-02 House seat?,0x8a396117de0e09772a3c139fbd3b358f188ded5d6fca64057d440eb4f544f3ee,0.04,0.05,57506.6141,2026-11-03T00:00:00Z,active,ok,Will another party win the RI-02 House seat?; Will A win the RI-02 House seat?; Will B win the RI-02 House seat?; Will C win the RI-02 House seat?; Will D win the RI-02 House seat?; Will E win the RI-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-01,Elections - US House District,SC,,1,Nancy Lacore,Jenny Costa Honeycutt,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-01 House seat?,0xc411ca76644ed61d916cb8557168b949c402b69f821c999889d993c36c4bb882,0.29,0.3,2790.9337,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-01 House seat?,0x0552200445ecb1d63dfc354bb383842b7138360378664203a0d0552391895f8c,0.7,0.71,2768.9062,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-01 House seat?; Will A win the SC-01 House seat?; Will B win the SC-01 House seat?; Will C win the SC-01 House seat?; Will D win the SC-01 House seat?; Will E win the SC-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-02,Elections - US House District,SC,,2,Zyon Khalifa,Joe Wilson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-02 House seat?,0xd4bc06a5741c9c61b3d89563cd455f81d362ec4311d057092e196bf149394d83,0.083,0.096,15378.9722,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-02 House seat?,0x8ea79bda4a39a98def7c5c2c283bff56dacd7fab2b6ba6793b682b4699160ce7,0.88,0.89,9283.2527,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-02 House seat?; Will A win the SC-02 House seat?; Will B win the SC-02 House seat?; Will C win the SC-02 House seat?; Will D win the SC-02 House seat?; Will E win the SC-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-03,Elections - US House District,SC,,3,Eunice Lehmacher,Sheri Biggs,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-03 House seat?,0x562919adfe2cc0071d28104cc7dd952700be0c015e60e6fa675c755210064883,0.04,0.05,46675.1163,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-03 House seat?,0xafe6d973c207d216bbad7c2234568b927f46c000da92b37bd10bf5c203091c36,0.94,0.95,10142.7862,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-03 House seat?; Will A win the SC-03 House seat?; Will B win the SC-03 House seat?; Will C win the SC-03 House seat?; Will D win the SC-03 House seat?; Will E win the SC-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-04,Elections - US House District,SC,,4,Courtney McClain,William Timmons,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-04 House seat?,0xf3f73aec6974d3bd57a1fe1ac6b3ea8911d5d3d10a5b0bd03dea4059a25e4565,0.06,0.07,21592.9985,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-04 House seat?,0xbde0b2d67a3919bc79050fcd75b9859562ea0ef238b56a0a2561f26f1978fc05,0.92,0.93,17102.7805,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-04 House seat?; Will A win the SC-04 House seat?; Will B win the SC-04 House seat?; Will C win the SC-04 House seat?; Will D win the SC-04 House seat?; Will E win the SC-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-05,Elections - US House District,SC,,5,Mallory Dittmer,Wes Climer,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-05 House seat?,0x86d4b3a30e93df114c143b66986c0172024902945eef11b04ee6b6fc8eb5ad74,0.07,0.08,15497.5442,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-05 House seat?,0x87050b5ec88e8a44c2e11f3424769f8b8324368dc05f11f88fb1eb83d53e29e5,0.91,0.92,14330.9887,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-05 House seat?; Will A win the SC-05 House seat?; Will B win the SC-05 House seat?; Will C win the SC-05 House seat?; Will D win the SC-05 House seat?; Will E win the SC-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-06,Elections - US House District,SC,,6,Jim Clyburn,John Peterson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-06 House seat?,0x97930f6cd7b1616291e074af8f4625b7c85bcbddccd2110a8db4957a5d9ef920,0.94,0.96,10068.7614,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-06 House seat?,0xb458cda12f8d9de3eebf01e3e4b17bb1a94643d61a643078a85de01db788f70d,0.05,0.06,31565.9596,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-06 House seat?; Will A win the SC-06 House seat?; Will B win the SC-06 House seat?; Will C win the SC-06 House seat?; Will D win the SC-06 House seat?; Will E win the SC-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-SC-07,Elections - US House District,SC,,7,John Vincent,Russell Fry,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the SC-07 House seat?,0x1ce4344e5ec066147ed6f80cfb653d61cb50f48cb2d0339d227210b02c7a258d,0.05,0.06,32811.3711,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the SC-07 House seat?,0xa6dcf4a15de9b25d12fe24019a64b996f6e0c1eacd39d656f4d915429a46be56,0.95,0.96,9144.0162,2026-11-03T00:00:00Z,active,ok,Will another party win the SC-07 House seat?; Will A win the SC-07 House seat?; Will B win the SC-07 House seat?; Will C win the SC-07 House seat?; Will D win the SC-07 House seat?; Will E win the SC-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-01,Elections - US House District,TN,,1,Kristi Burke,Diana Harshbarger,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-01 House seat?,0xea3dac5824f4150743410ef4fd37797fdff866a2404eaa363a473b4425ff6db3,0.032,0.045,10239.8249,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-01 House seat?,0x8773acd72400716fad444d8a2f96533b277f865f51ffbdf6f9a4718e36c50f01,0.951,0.972,11115.35959,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-01 House seat?; Will A win the TN-01 House seat?; Will B win the TN-01 House seat?; Will C win the TN-01 House seat?; Will D win the TN-01 House seat?; Will E win the TN-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-02,Elections - US House District,TN,,2,Michaela Barnett,Tim Burchett,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-02 House seat?,0x788597d4ad1a52349235384ce5b1306a8332004c359b14fa08e85684303d1747,0.05,0.06,37497.984,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-02 House seat?,0xb8c11ed1a8ac378cbb33ed893c7ce3be2e6ad5660654189e10b0acc3f4db121b,0.95,0.96,9288.8377,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-02 House seat?; Will A win the TN-02 House seat?; Will B win the TN-02 House seat?; Will C win the TN-02 House seat?; Will D win the TN-02 House seat?; Will E win the TN-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-03,Elections - US House District,TN,,3,Anna Golladay,Chuck Fleischmann,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-03 House seat?,0x6cf0f56174985b475438e939363015a599c491d904e5bccc0b80009c88243f0f,0.05,0.06,27197.3706,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-03 House seat?,0xf2e29caab03f80b2acc63c82aa4adc7077e53941b5feefd4397da4421731a2ba,0.94,0.95,9054.4394,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-03 House seat?; Will A win the TN-03 House seat?; Will B win the TN-03 House seat?; Will C win the TN-03 House seat?; Will D win the TN-03 House seat?; Will E win the TN-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-04,Elections - US House District,TN,,4,Victoria Broderick,Scott DesJarlais,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-04 House seat?,0x3a38ca25dddc62430e67e127fa3b61e8a304bd475b24c79990ec4d23b16656b9,0.07,0.08,22942.0711,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-04 House seat?,0x38a214428feb3d0e422b59e4934621ee840d4c41e10f0e6b642b5f7e401ac172,0.92,0.93,19580.2493,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-04 House seat?; Will A win the TN-04 House seat?; Will B win the TN-04 House seat?; Will C win the TN-04 House seat?; Will D win the TN-04 House seat?; Will E win the TN-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-05,Elections - US House District,TN,,5,Chaz Molder,Charlie Hatcher,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-05 House seat?,0x71792f15b53b90c8c0f2d272337c5edd00c7dfe56d9f035fa2a8a726aca36b7f,0.121,0.122,14566.34709,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-05 House seat?,0x10df01d12eeb1e7491b91a29cf3711de1b9baf3a1ccfc48610d2c3ac40fadf18,0.87,0.89,12340.9253,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-05 House seat?; Will A win the TN-05 House seat?; Will B win the TN-05 House seat?; Will C win the TN-05 House seat?; Will D win the TN-05 House seat?; Will E win the TN-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-06,Elections - US House District,TN,,6,Mike Croley,Johnny Garrett,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-06 House seat?,0x62cc4192033a18d87a0c315faa59177160e268786417089c1e69ec2eb2d1b9c2,0.05,0.06,22002.4466,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-06 House seat?,0x549800e22ab601e7718ac2e7ccd02fa2552560478512aec8fec94a6224bf6f27,0.94,0.95,15548.4337,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-06 House seat?; Will A win the TN-06 House seat?; Will B win the TN-06 House seat?; Will C win the TN-06 House seat?; Will D win the TN-06 House seat?; Will E win the TN-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-07,Elections - US House District,TN,,7,Darden Copeland,Matt Van Epps,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-07 House seat?,0x21052d6a08cbba9425d403eaa8b567abbd5a9f94020566024f36b1541b287199,0.09,0.12,14893.3088,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-07 House seat?,0x25bb72b2889af65cebf573aaba1d824b13c0663d2a87ead3f1ffc1d09a4455d1,0.89,0.9,13614.113,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-07 House seat?; Will A win the TN-07 House seat?; Will B win the TN-07 House seat?; Will C win the TN-07 House seat?; Will D win the TN-07 House seat?; Will E win the TN-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-08,Elections - US House District,TN,,8,Heidi Kuhn,David Kustoff,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-08 House seat?,0x0b48147029c6cacac29bbb6d7d8f030e44b89d49550db80c30473ce317d94563,0.056,0.057,14013.48134,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-08 House seat?,0x4db625c84f55fc943529309a9144df489995fa2d0d5784d9dd7767ec491ac0fd,0.92,0.93,15054.4428,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-08 House seat?; Will A win the TN-08 House seat?; Will B win the TN-08 House seat?; Will C win the TN-08 House seat?; Will D win the TN-08 House seat?; Will E win the TN-08 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TN-09,Elections - US House District,TN,,9,Justin J. Pearson,Brent Taylor,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TN-09 House seat?,0x90928b0c5ed8a09167ffc3f64d0e3931ad563c5c7bfa2b7b22ea32856b11f53b,0.07,0.08,15385.0175,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TN-09 House seat?,0x6c819e0fd75102231cdcd640ac45422eac4fa3afdc289b2448fab9c64fb18ab0,0.91,0.92,12123.1374,2026-11-03T00:00:00Z,active,ok,Will another party win the TN-09 House seat?; Will A win the TN-09 House seat?; Will B win the TN-09 House seat?; Will C win the TN-09 House seat?; Will D win the TN-09 House seat?; Will E win the TN-09 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-01,Elections - US House District,TX,,1,Yolanda Prince,Nathaniel Moran,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-01 House seat?,0xa3320404cbbde893ef127a8f8a31ffbdcc55195b43cd9153da255aa6d84bbc1f,0.04,0.05,20902.6834,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-01 House seat?,0xdd3f51a9554b1da1199a4f2f497b29d6a41a1cd121cd0b92d01e11228798d290,0.95,0.96,9561.1916,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-01 House seat?; Will A win the TX-01 House seat?; Will B win the TX-01 House seat?; Will C win the TX-01 House seat?; Will D win the TX-01 House seat?; Will E win the TX-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-02,Elections - US House District,TX,,2,Shaun Finnie,Steve Toth,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-02 House seat?,0x5292b86529e8574a66c053da36e9823e09634ed350170bdd95ccdbab44686be1,0.06,0.07,17473.3028,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-02 House seat?,0x4feedb39de15bb25dc4839328befb4abf21471776be759e7a6d090a65cfbb2ef,0.92,0.93,16571.8319,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-02 House seat?; Will A win the TX-02 House seat?; Will B win the TX-02 House seat?; Will C win the TX-02 House seat?; Will D win the TX-02 House seat?; Will E win the TX-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-03,Elections - US House District,TX,,3,Evan Hunt,Keith Self,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-03 House seat?,0x05a3d87a3952efadabf4a4f5217d83680842430496f77ba9f25d29c39f240e8b,0.08,0.09,22530.8033,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-03 House seat?,0xbef390719c21c870d4abc14af2d860a878eec7c197899e99fe42ef7e817aa903,0.92,0.93,19424.3354,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-03 House seat?; Will A win the TX-03 House seat?; Will B win the TX-03 House seat?; Will C win the TX-03 House seat?; Will D win the TX-03 House seat?; Will E win the TX-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-04,Elections - US House District,TX,,4,Jason Pearce,Pat Fallon,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-04 House seat?,0x369d012dcaaee5779d4f91d3dcc31a1e1ff1239212214e5db7ba5f791538382f,0.05,0.06,32202.8348,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-04 House seat?,0xa59f274d0f22e979d42de45c512fc1065f0672221f28d0f0e715fe208f7404bd,0.94,0.95,9201.2012,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-04 House seat?; Will A win the TX-04 House seat?; Will B win the TX-04 House seat?; Will C win the TX-04 House seat?; Will D win the TX-04 House seat?; Will E win the TX-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-05,Elections - US House District,TX,,5,Chelsey Hockett,Lance Gooden,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-05 House seat?,0x95803a5b34fb5dd983150322af7a59b5be6b614441ba3dcf6586fcb80e1ec046,0.07,0.08,21169.9883,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-05 House seat?,0xbeb84efc3966a6c8e55aa34ac871a8bbdf877b6858d7f1681337f76d37859106,0.91,0.93,18287.595,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-05 House seat?; Will A win the TX-05 House seat?; Will B win the TX-05 House seat?; Will C win the TX-05 House seat?; Will D win the TX-05 House seat?; Will E win the TX-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-06,Elections - US House District,TX,,6,Danny Minton,Jake Ellzey,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-06 House seat?,0x53021c308dbe253b19cee19e0ddce6e63eff07cba45b260e4d2bdd79da854043,0.062,0.063,24362.74181,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-06 House seat?,0x6f07f3f6eaebf29ab35c4c1a35eb4b1d5ecba488ececf3a4a6dfb6ce28fbe766,0.93,0.94,15953.1191,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-06 House seat?; Will A win the TX-06 House seat?; Will B win the TX-06 House seat?; Will C win the TX-06 House seat?; Will D win the TX-06 House seat?; Will E win the TX-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-07,Elections - US House District,TX,,7,Lizzie Fletcher,Alexander Hale,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-07 House seat?,0xe1184526baec0116c84ce78f2bfcd7e3bb0922fb97024bdfcfcc249ac9f17545,0.93,0.95,12467.3426,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-07 House seat?,0xbc008bc6ee92bcc6b45439bd7222532b500188b0da29c8e39a24ff257440e855,0.05,0.06,23633.4126,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-07 House seat?; Will A win the TX-07 House seat?; Will B win the TX-07 House seat?; Will C win the TX-07 House seat?; Will D win the TX-07 House seat?; Will E win the TX-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-08,Elections - US House District,TX,,8,Laura Jones,Jessica Steinmann,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-08 House seat?,0x0328e4adfa5004bb3d91f59fe1c8ad40504224915eb3c4a8bde9a42406a0512f,0.05,0.06,20824.2299,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-08 House seat?,0x09c05e87e864d6eca1a8dd3cb3173fcd41cc7647c240813fbd2a39a46e4ba3d5,0.94,0.95,15340.12,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-08 House seat?; Will A win the TX-08 House seat?; Will B win the TX-08 House seat?; Will C win the TX-08 House seat?; Will D win the TX-08 House seat?; Will E win the TX-08 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-09,Elections - US House District,TX,,9,Leticia Gutierrez,Alex Mealer,Leticia Gutierrez,KXHOUSETX9-26-D,0.13,0.15,205.0,5.0,2027-11-03T15:00:00Z,active,ok,Alex Mealer,KXHOUSETX9-26-R,0.83,0.88,433.47,203.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the TX-09 House seat?,0x6995e8ac437713345a1a6486140279b7db55635122accc68965590241dfdf03c,0.13,0.14,13737.6666,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the TX-09 House seat?,0xf2f8fe98ed981d087711861d69e68ec9161263e48ab8dfeda27c9ca8f0a52cfe,0.86,0.87,11483.7039,2026-11-04T00:00:00Z,active,ok,Will another party win the TX-09 House seat?; Will A win the TX-09 House seat?; Will B win the TX-09 House seat?; Will C win the TX-09 House seat?; Will D win the TX-09 House seat?; Will E win the TX-09 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-10,Elections - US House District,TX,,10,Caitlin Rourk,Chris Gober,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-10 House seat?,0x288f0970ded0bef1be25fc008b48270bcb04a49b725147b0d5a72e46e53ab417,0.1,0.11,17334.5746,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-10 House seat?,0x7cb1aadcdb2e762b72a7981bc0d77266ecba41586f134218156639d64dccd8cc,0.88,0.89,12325.9256,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-10 House seat?; Will A win the TX-10 House seat?; Will B win the TX-10 House seat?; Will C win the TX-10 House seat?; Will D win the TX-10 House seat?; Will E win the TX-10 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-11,Elections - US House District,TX,,11,Claire Reynolds,August Pfluger,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-11 House seat?,0xbd8b06768f41de99f14eb7ea05c042b6db208c722608551cd9ebc1fd06af07b3,0.05,0.06,20133.33,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-11 House seat?,0x8197405ac52e37c8b2c0488719832ee2a0ad0849d05ba2023527a60607e2d2e9,0.93,0.94,17236.4137,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-11 House seat?; Will A win the TX-11 House seat?; Will B win the TX-11 House seat?; Will C win the TX-11 House seat?; Will D win the TX-11 House seat?; Will E win the TX-11 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-12,Elections - US House District,TX,,12,Heli Rodriguez Prilliman,Craig Goldman,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-12 House seat?,0x90dd0a6223348a255dfc7a62a53d6fa9776e88bfa6bf939d336162d137e59d15,0.06,0.07,20875.8278,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-12 House seat?,0x96011f05cbb48f2d6e191b7e652066cc9d2a62dbb11e55ee7bd0807ac077b92b,0.93,0.94,16852.9219,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-12 House seat?; Will A win the TX-12 House seat?; Will B win the TX-12 House seat?; Will C win the TX-12 House seat?; Will D win the TX-12 House seat?; Will E win the TX-12 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-13,Elections - US House District,TX,,13,Mark Nair,Ronny Jackson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-13 House seat?,0x3f91ef362a7510c965eb3e3e5394d308d8eb157d08175958edeba06d5b921243,0.04,0.05,19492.993,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-13 House seat?,0x4482da6539426799a135e01150a04162644492a1d1a9e631d613ca0c75ae11e0,0.94,0.95,8908.1107,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-13 House seat?; Will A win the TX-13 House seat?; Will B win the TX-13 House seat?; Will C win the TX-13 House seat?; Will D win the TX-13 House seat?; Will E win the TX-13 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-14,Elections - US House District,TX,,14,Thurman Bartie,Randy Weber,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-14 House seat?,0x1b90a71c546ba9e4529b9de598cce3d60707846d4e0c39fe61d28cc2bf1d5b3d,0.05,0.06,26162.1079,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-14 House seat?,0xc6c1c55b67352b0401f08d3ed7f83185c15a03f846761332d1efc6c7bbe08a12,0.94,0.96,9632.6805,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-14 House seat?; Will A win the TX-14 House seat?; Will B win the TX-14 House seat?; Will C win the TX-14 House seat?; Will D win the TX-14 House seat?; Will E win the TX-14 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-15,Elections - US House District,TX,,15,Bobby Pulido,Monica De La Cruz,Bobby Pulido,HOUSETX15-26-D,0.62,0.63,24.83,257.78,2027-11-03T15:00:00Z,active,ok,Monica De La Cruz,HOUSETX15-26-R,0.37,0.38,2893.62,1546.16,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the TX-15 House seat?,0xd1f23e2bc9c61979e1c9f53bd0b76de8ef9cf5bcbc92ecfbccfbf67bfd3c8801,0.56,0.57,4278.9956,2026-11-04T00:00:00Z,active,ok,Will the Republican Party win the TX-15 House seat?,0xba679a5c42f2d674752c390ddbb8603f04a221eb50ce03662067163cdd359421,0.45,0.46,5764.0324,2026-11-04T00:00:00Z,active,ok,Will another party win the TX-15 House seat?; Will A win the TX-15 House seat?; Will B win the TX-15 House seat?; Will C win the TX-15 House seat?; Will D win the TX-15 House seat?; Will E win the TX-15 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-16,Elections - US House District,TX,,16,Veronica Escobar,Adam Bauman,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-16 House seat?,0x07e5f8c31db78d421cc00dd302672e651bfb107fe7855a6226de4648ef015fa7,0.94,0.95,9371.8773,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-16 House seat?,0x5b193c0babf99c21952fbd2ffdfeecae3b323b98c8be83f9dedb7678d71eecf9,0.05,0.06,24804.091,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-16 House seat?; Will A win the TX-16 House seat?; Will B win the TX-16 House seat?; Will C win the TX-16 House seat?; Will D win the TX-16 House seat?; Will E win the TX-16 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-TX-17,Elections - US House District,TX,,17,Casey Shepard,Pete Sessions,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the TX-17 House seat?,0x8ddb6f5f2a33aa3a2eb038455ebf946cc83b1b1a8a2250f45607e325b72e9fb4,0.028,0.052,20275.50996,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the TX-17 House seat?,0xa661b1f4027adce3243c5c0f8aa085401f17da627ea6a4dcec557b8f695da6cc,0.93,0.94,18971.4648,2026-11-03T00:00:00Z,active,ok,Will another party win the TX-17 House seat?; Will A win the TX-17 House seat?; Will B win the TX-17 House seat?; Will C win the TX-17 House seat?; Will D win the TX-17 House seat?; Will E win the TX-17 House seat?,8,,2026-09-17T17:44:56.023541+00:00
