race_id,tier,state,chamber,district,estimate_source,dem_win_prob,rep_win_prob,margin_dem_minus_rep,rating,pulled_at
STATE-LEG-DE-HOUSE-21,State Legislature District,DE,House,21,ElectIndex model,0.9401,0.0599,23.79,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-22,State Legislature District,DE,House,22,ElectIndex model,0.9212,0.0788,21.61,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-23,State Legislature District,DE,House,23,ElectIndex model,0.9863,0.0137,33.73,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-24,State Legislature District,DE,House,24,ElectIndex model,0.9799,0.0201,31.37,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-25,State Legislature District,DE,House,25,ElectIndex model,0.9872,0.0128,34.14,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-26,State Legislature District,DE,House,26,ElectIndex model,0.9982,0.0018,44.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-27,State Legislature District,DE,House,27,ElectIndex model,0.9388,0.0612,23.62,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-28,State Legislature District,DE,House,28,ElectIndex model,0.9266,0.0734,22.19,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-29,State Legislature District,DE,House,29,ElectIndex model,0.8897,0.1103,18.73,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-3,State Legislature District,DE,House,3,ElectIndex model,1.0,0.0,64.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-30,State Legislature District,DE,House,30,ElectIndex model,0.0712,0.9288,-22.43,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-31,State Legislature District,DE,House,31,ElectIndex model,0.9946,0.0054,38.95,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-32,State Legislature District,DE,House,32,ElectIndex model,0.9527,0.0473,25.57,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-33,State Legislature District,DE,House,33,ElectIndex model,0.02,0.98,-3.36,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-34,State Legislature District,DE,House,34,ElectIndex model,0.7724,0.2276,11.42,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-35,State Legislature District,DE,House,35,ElectIndex model,0.1155,0.8845,-18.32,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-36,State Legislature District,DE,House,36,ElectIndex model,0.4011,0.5989,-3.83,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-37,State Legislature District,DE,House,37,ElectIndex model,0.4254,0.5746,-2.88,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-38,State Legislature District,DE,House,38,ElectIndex model,0.3678,0.6322,-5.17,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-39,State Legislature District,DE,House,39,ElectIndex model,0.2241,0.7759,-11.6,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-4,State Legislature District,DE,House,4,ElectIndex model,0.5083,0.4917,0.32,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-40,State Legislature District,DE,House,40,ElectIndex model,0.0317,0.9683,-28.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-41,State Legislature District,DE,House,41,ElectIndex model,0.1634,0.8366,-14.99,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-5,State Legislature District,DE,House,5,ElectIndex model,0.9999,0.0001,57.36,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-6,State Legislature District,DE,House,6,ElectIndex model,0.9932,0.0068,37.77,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-7,State Legislature District,DE,House,7,ElectIndex model,0.9954,0.0046,39.85,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-8,State Legislature District,DE,House,8,ElectIndex model,0.965,0.035,27.71,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-HOUSE-9,State Legislature District,DE,House,9,ElectIndex model,0.8849,0.1151,18.35,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-1,State Legislature District,DE,Senate,1,ElectIndex model,0.999,0.001,47.21,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-12,State Legislature District,DE,Senate,12,ElectIndex model,0.9758,0.0242,30.18,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-13,State Legislature District,DE,Senate,13,ElectIndex model,0.9992,0.0008,48.13,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-14,State Legislature District,DE,Senate,14,ElectIndex model,0.8317,0.1683,14.69,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-15,State Legislature District,DE,Senate,15,ElectIndex model,0.3069,0.6931,-7.72,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-19,State Legislature District,DE,Senate,19,ElectIndex model,0.417,0.583,-3.2,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-20,State Legislature District,DE,Senate,20,ElectIndex model,0.3264,0.6736,-6.88,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-5,State Legislature District,DE,Senate,5,ElectIndex model,0.9888,0.0112,34.94,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-7,State Legislature District,DE,Senate,7,ElectIndex model,0.9387,0.0613,23.61,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-8,State Legislature District,DE,Senate,8,ElectIndex model,0.98,0.02,31.07,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-DE-SENATE-9,State Legislature District,DE,Senate,9,ElectIndex model,0.9703,0.0297,28.82,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-1,State Legislature District,FL,House,1,ElectIndex model,0.0562,0.9438,-24.27,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-10,State Legislature District,FL,House,10,ElectIndex model,0.0247,0.9753,-30.05,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-100,State Legislature District,FL,House,100,ElectIndex model,0.5704,0.4296,2.71,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-101,State Legislature District,FL,House,101,ElectIndex model,0.5736,0.4264,2.84,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-102,State Legislature District,FL,House,102,ElectIndex model,0.8378,0.1622,15.07,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-103,State Legislature District,FL,House,103,ElectIndex model,0.9522,0.0478,25.49,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-104,State Legislature District,FL,House,104,ElectIndex model,0.98,0.02,48.45,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-105,State Legislature District,FL,House,105,ElectIndex model,0.98,0.02,48.88,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-106,State Legislature District,FL,House,106,ElectIndex model,0.32,0.68,-7.15,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-107,State Legislature District,FL,House,107,ElectIndex model,0.98,0.02,54.84,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-108,State Legislature District,FL,House,108,ElectIndex model,0.9996,0.0004,51.78,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-109,State Legislature District,FL,House,109,ElectIndex model,0.98,0.02,39.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-11,State Legislature District,FL,House,11,ElectIndex model,0.02,0.98,-32.44,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-110,State Legislature District,FL,House,110,ElectIndex model,0.02,0.98,-32.53,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-111,State Legislature District,FL,House,111,ElectIndex model,0.02,0.98,-32.1,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-112,State Legislature District,FL,House,112,ElectIndex model,0.02,0.98,-31.82,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-113,State Legislature District,FL,House,113,ElectIndex model,0.9156,0.0844,21.04,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-114,State Legislature District,FL,House,114,ElectIndex model,0.02,0.98,-7.49,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-115,State Legislature District,FL,House,115,ElectIndex model,0.2438,0.7562,-10.62,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-116,State Legislature District,FL,House,116,ElectIndex model,0.1178,0.8822,-18.14,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-117,State Legislature District,FL,House,117,ElectIndex model,0.9745,0.0255,29.85,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-118,State Legislature District,FL,House,118,ElectIndex model,0.057,0.943,-24.17,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-119,State Legislature District,FL,House,119,ElectIndex model,0.0772,0.9228,-21.77,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-12,State Legislature District,FL,House,12,ElectIndex model,0.521,0.479,0.81,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-120,State Legislature District,FL,House,120,ElectIndex model,0.02,0.98,-18.09,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-13,State Legislature District,FL,House,13,ElectIndex model,0.98,0.02,28.46,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-14,State Legislature District,FL,House,14,ElectIndex model,0.98,0.02,42.79,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-15,State Legislature District,FL,House,15,ElectIndex model,0.02,0.98,-23.61,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-16,State Legislature District,FL,House,16,ElectIndex model,0.02,0.98,-21.66,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-17,State Legislature District,FL,House,17,ElectIndex model,0.2135,0.7865,-12.15,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-18,State Legislature District,FL,House,18,ElectIndex model,0.0219,0.9781,-30.82,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-19,State Legislature District,FL,House,19,ElectIndex model,0.1143,0.8857,-18.41,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-2,State Legislature District,FL,House,2,ElectIndex model,0.3147,0.6853,-7.38,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-20,State Legislature District,FL,House,20,ElectIndex model,0.0042,0.9958,-40.32,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-21,State Legislature District,FL,House,21,ElectIndex model,0.98,0.02,26.84,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-22,State Legislature District,FL,House,22,ElectIndex model,0.325,0.675,-6.94,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-23,State Legislature District,FL,House,23,ElectIndex model,0.0031,0.9969,-41.84,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-24,State Legislature District,FL,House,24,ElectIndex model,0.02,0.98,-28.05,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-25,State Legislature District,FL,House,25,ElectIndex model,0.1127,0.8873,-18.54,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-26,State Legislature District,FL,House,26,ElectIndex model,0.0592,0.9408,-23.88,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-27,State Legislature District,FL,House,27,ElectIndex model,0.0219,0.9781,-30.84,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-28,State Legislature District,FL,House,28,ElectIndex model,0.2105,0.7895,-12.3,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-29,State Legislature District,FL,House,29,ElectIndex model,0.2788,0.7212,-8.97,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-3,State Legislature District,FL,House,3,ElectIndex model,0.0004,0.9996,-51.17,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-30,State Legislature District,FL,House,30,ElectIndex model,0.0562,0.9438,-24.27,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-31,State Legislature District,FL,House,31,ElectIndex model,0.1866,0.8134,-13.62,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-32,State Legislature District,FL,House,32,ElectIndex model,0.0999,0.9001,-19.6,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-33,State Legislature District,FL,House,33,ElectIndex model,0.1822,0.8178,-13.87,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-34,State Legislature District,FL,House,34,ElectIndex model,0.0359,0.9641,-27.54,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-35,State Legislature District,FL,House,35,ElectIndex model,0.3343,0.6657,-6.55,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-36,State Legislature District,FL,House,36,ElectIndex model,0.4237,0.5763,-2.94,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-37,State Legislature District,FL,House,37,ElectIndex model,0.7777,0.2223,11.69,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-38,State Legislature District,FL,House,38,ElectIndex model,0.7437,0.2563,10.02,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-39,State Legislature District,FL,House,39,ElectIndex model,0.41,0.59,-3.48,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-4,State Legislature District,FL,House,4,ElectIndex model,0.0099,0.9901,-35.61,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-40,State Legislature District,FL,House,40,ElectIndex model,0.98,0.02,52.32,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-41,State Legislature District,FL,House,41,ElectIndex model,0.98,0.02,60.07,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-42,State Legislature District,FL,House,42,ElectIndex model,0.8988,0.1012,19.5,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-43,State Legislature District,FL,House,43,ElectIndex model,0.9131,0.0869,20.8,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-44,State Legislature District,FL,House,44,ElectIndex model,0.98,0.02,32.93,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-45,State Legislature District,FL,House,45,ElectIndex model,0.8565,0.1435,16.28,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-46,State Legislature District,FL,House,46,ElectIndex model,0.9877,0.0123,34.36,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-47,State Legislature District,FL,House,47,ElectIndex model,0.98,0.02,6.93,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-48,State Legislature District,FL,House,48,ElectIndex model,0.1342,0.8658,-16.93,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-49,State Legislature District,FL,House,49,ElectIndex model,0.0391,0.9609,-26.94,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-5,State Legislature District,FL,House,5,ElectIndex model,0.0002,0.9998,-53.32,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-50,State Legislature District,FL,House,50,ElectIndex model,0.1356,0.8644,-16.83,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-51,State Legislature District,FL,House,51,ElectIndex model,0.1576,0.8424,-15.36,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-52,State Legislature District,FL,House,52,ElectIndex model,0.0072,0.9928,-37.45,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-53,State Legislature District,FL,House,53,ElectIndex model,0.0782,0.9218,-21.67,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-54,State Legislature District,FL,House,54,ElectIndex model,0.02,0.98,-18.48,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-55,State Legislature District,FL,House,55,ElectIndex model,0.1695,0.8305,-14.62,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-56,State Legislature District,FL,House,56,ElectIndex model,0.0401,0.9599,-26.75,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-57,State Legislature District,FL,House,57,ElectIndex model,0.197,0.803,-13.04,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-58,State Legislature District,FL,House,58,ElectIndex model,0.1724,0.8276,-14.45,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-59,State Legislature District,FL,House,59,ElectIndex model,0.1911,0.8089,-13.36,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-6,State Legislature District,FL,House,6,ElectIndex model,0.0155,0.9845,-32.97,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-60,State Legislature District,FL,House,60,ElectIndex model,0.811,0.189,13.48,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-61,State Legislature District,FL,House,61,ElectIndex model,0.3162,0.6838,-7.32,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-62,State Legislature District,FL,House,62,ElectIndex model,0.98,0.02,37.73,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-63,State Legislature District,FL,House,63,ElectIndex model,0.98,0.02,45.45,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-64,State Legislature District,FL,House,64,ElectIndex model,0.75,0.25,10.31,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-65,State Legislature District,FL,House,65,ElectIndex model,0.315,0.685,-7.37,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-66,State Legislature District,FL,House,66,ElectIndex model,0.1866,0.8134,-13.62,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-67,State Legislature District,FL,House,67,ElectIndex model,0.8445,0.1555,15.49,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-68,State Legislature District,FL,House,68,ElectIndex model,0.1546,0.8454,-15.55,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-69,State Legislature District,FL,House,69,ElectIndex model,0.2387,0.7613,-10.86,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-7,State Legislature District,FL,House,7,ElectIndex model,0.02,0.98,-43.49,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-70,State Legislature District,FL,House,70,ElectIndex model,0.1527,0.8473,-15.67,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-71,State Legislature District,FL,House,71,ElectIndex model,0.3711,0.6289,-5.03,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-72,State Legislature District,FL,House,72,ElectIndex model,0.0452,0.9548,-25.9,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-73,State Legislature District,FL,House,73,ElectIndex model,0.2564,0.7436,-10.01,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-74,State Legislature District,FL,House,74,ElectIndex model,0.2171,0.7829,-11.96,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-75,State Legislature District,FL,House,75,ElectIndex model,0.0502,0.9498,-25.13,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-76,State Legislature District,FL,House,76,ElectIndex model,0.0168,0.9832,-32.48,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-77,State Legislature District,FL,House,77,ElectIndex model,0.0612,0.9388,-23.62,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-78,State Legislature District,FL,House,78,ElectIndex model,0.4037,0.5963,-3.73,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-79,State Legislature District,FL,House,79,ElectIndex model,0.02,0.98,-31.25,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-8,State Legislature District,FL,House,8,ElectIndex model,0.98,0.02,52.16,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-80,State Legislature District,FL,House,80,ElectIndex model,0.0373,0.9627,-27.26,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-81,State Legislature District,FL,House,81,ElectIndex model,0.0383,0.9617,-27.08,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-82,State Legislature District,FL,House,82,ElectIndex model,0.0996,0.9004,-19.63,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-83,State Legislature District,FL,House,83,ElectIndex model,0.0044,0.9956,-40.1,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-84,State Legislature District,FL,House,84,ElectIndex model,0.2645,0.7355,-9.63,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-85,State Legislature District,FL,House,85,ElectIndex model,0.4471,0.5529,-2.03,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-86,State Legislature District,FL,House,86,ElectIndex model,0.0489,0.9511,-25.32,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-87,State Legislature District,FL,House,87,ElectIndex model,0.8124,0.1876,13.56,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-88,State Legislature District,FL,House,88,ElectIndex model,0.9998,0.0002,54.23,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-89,State Legislature District,FL,House,89,ElectIndex model,0.9573,0.0427,26.3,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-9,State Legislature District,FL,House,9,ElectIndex model,0.9294,0.0706,22.49,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-90,State Legislature District,FL,House,90,ElectIndex model,0.9802,0.0198,31.46,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-91,State Legislature District,FL,House,91,ElectIndex model,0.2706,0.7294,-9.35,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-FL-HOUSE-92,State Legislature District,FL,House,92,ElectIndex model,0.9825,0.0175,32.23,Safe D,2026-09-07T10:49:29.824588+00:00
