resolved_stat_key,n_total,z_lo,z_hi,calibrated_prob,ready_to_apply,fit_date
homeRuns,450,0.9855474445212167,0.9855474445212167,1.0,True,2026-09-18
homeRuns,450,0.9954984804790001,0.9954984804790001,1.0,True,2026-09-18
homeRuns,450,1.039729698706651,1.039729698706651,1.0,True,2026-09-18
homeRuns,450,1.0840364463801961,1.0840364463801961,1.0,True,2026-09-18
homeRuns,450,1.0840364463801961,1.0840364463801961,1.0,True,2026-09-18
homeRuns,450,1.089336784236366,1.089336784236366,1.0,True,2026-09-18
homeRuns,450,1.0946120173612144,1.0946120173612144,1.0,True,2026-09-18
homeRuns,450,1.1883707935048733,1.1883707935048733,1.0,True,2026-09-18
homeRuns,450,1.1975699546455871,1.1975699546455871,1.0,True,2026-09-18
homeRuns,450,1.2097249875369016,1.2097249875369016,1.0,True,2026-09-18
homeRuns,450,1.2517997511022259,1.2517997511022259,1.0,True,2026-09-18
homeRuns,450,1.264806306018727,1.264806306018727,1.0,True,2026-09-18
homeRuns,450,1.289744066161802,1.289744066161802,1.0,True,2026-09-18
homeRuns,450,1.3161618356534746,1.3161618356534746,1.0,True,2026-09-18
homeRuns,450,1.417062940861797,1.417062940861797,1.0,True,2026-09-18
homeRuns,450,1.6324369779031258,1.6324369779031258,1.0,True,2026-09-18
homeRuns,450,1.7649667293007951,1.7649667293007951,1.0,True,2026-09-18
stolenBases,341,0.13496682673576288,0.24991503419005312,0.6538461538461539,True,2026-09-18
stolenBases,341,0.2511907068255823,0.2925184002087917,0.7,True,2026-09-18
stolenBases,341,0.29487592962686904,0.3530369799991604,0.8214285714285714,True,2026-09-18
stolenBases,341,0.35934196689049713,0.44426903026760556,0.875,True,2026-09-18
stolenBases,341,0.44472676402074285,0.7385180705750827,0.9252336448598131,True,2026-09-18
stolenBases,341,0.7394559799286071,0.8650689610221889,0.9354838709677419,True,2026-09-18
stolenBases,341,0.8928065740328748,1.278085390018532,0.9375,True,2026-09-18
stolenBases,341,1.2854362071084324,1.2854362071084324,1.0,True,2026-09-18
stolenBases,341,1.2899575397896115,1.2899575397896115,1.0,True,2026-09-18
stolenBases,341,1.2966492731648032,1.2966492731648032,1.0,True,2026-09-18
stolenBases,341,1.3221663389413152,1.3221663389413152,1.0,True,2026-09-18
stolenBases,341,1.339230062236311,1.339230062236311,1.0,True,2026-09-18
stolenBases,341,1.3490070802799892,1.3490070802799892,1.0,True,2026-09-18
stolenBases,341,1.3744490177778061,1.3744490177778061,1.0,True,2026-09-18
stolenBases,341,1.3826082515588496,1.3826082515588496,1.0,True,2026-09-18
stolenBases,341,1.4952557524957228,1.4952557524957228,1.0,True,2026-09-18
stolenBases,341,1.5125536692503374,1.5125536692503374,1.0,True,2026-09-18
stolenBases,341,1.5182762763870414,1.5182762763870414,1.0,True,2026-09-18
stolenBases,341,1.5409562023996841,1.5409562023996841,1.0,True,2026-09-18
stolenBases,341,1.5688492489571217,1.5688492489571217,1.0,True,2026-09-18
stolenBases,341,1.5862504563119728,1.5862504563119728,1.0,True,2026-09-18
stolenBases,341,1.6186642569082323,1.6186642569082323,1.0,True,2026-09-18
stolenBases,341,1.6293277305958327,1.6293277305958327,1.0,True,2026-09-18
stolenBases,341,1.6399228817608673,1.6399228817608673,1.0,True,2026-09-18
stolenBases,341,1.6399228817608673,1.6399228817608673,1.0,True,2026-09-18
stolenBases,341,1.6609133045130875,1.6609133045130875,1.0,True,2026-09-18
stolenBases,341,1.6713110238488298,1.6713110238488298,1.0,True,2026-09-18
stolenBases,341,1.7621659174037632,1.7621659174037632,1.0,True,2026-09-18
stolenBases,341,1.7719767350063194,1.7719767350063194,1.0,True,2026-09-18
stolenBases,341,1.876547500520246,1.876547500520246,1.0,True,2026-09-18
stolenBases,341,1.8857691428565886,1.8857691428565886,1.0,True,2026-09-18
stolenBases,341,1.8857691428565886,1.8857691428565886,1.0,True,2026-09-18
stolenBases,341,1.894946309941588,1.894946309941588,1.0,True,2026-09-18
stolenBases,341,1.894946309941588,1.894946309941588,1.0,True,2026-09-18
stolenBases,341,1.9401866532571148,1.9401866532571148,1.0,True,2026-09-18
stolenBases,341,1.9491097544378135,1.9491097544378135,1.0,True,2026-09-18
stolenBases,341,1.9579925149155315,1.9579925149155315,1.0,True,2026-09-18
stolenBases,341,1.9579925149155315,1.9579925149155315,1.0,True,2026-09-18
stolenBases,341,2.0700273661350366,2.0700273661350366,1.0,True,2026-09-18
stolenBases,341,2.215876517322613,2.215876517322613,1.0,True,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,-0.24408393327030353,0.01786567093222402,0.2857142857142857,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.03978774361894466,0.07485779814305715,0.3333333333333333,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.08065806902595796,0.19830880986410193,0.6470588235294118,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.20303394258371554,0.612213315354893,0.7285714285714285,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.6166315525479149,0.639957048377255,0.75,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.6483868012728635,0.861967069824459,0.75,False,2026-09-18
passing_tds+rushing_tds+receiving_tds,217,0.8686176295450423,4.106240026507294,0.9090909090909091,False,2026-09-18
receptions,211,-0.8970330671581905,-0.8970330671581905,0.0,False,2026-09-18
receptions,211,-0.3923112959309947,-0.3769223057606723,0.3333333333333333,False,2026-09-18
receptions,211,-0.3654119565326255,-0.27885613541002385,0.5,False,2026-09-18
receptions,211,-0.27351119738887064,-0.09328516214736737,0.5357142857142858,False,2026-09-18
receptions,211,-0.08940457695280202,0.4735562200366985,0.5734265734265735,False,2026-09-18
receptions,211,0.4739609326061327,0.5835947115847375,0.7142857142857143,False,2026-09-18
receptions,211,0.589539523847634,0.7541708817298058,0.7777777777777778,False,2026-09-18
receptions,211,0.7942395651771221,0.7942395651771221,1.0,False,2026-09-18
receptions,211,0.8188435856427532,0.8188435856427532,1.0,False,2026-09-18
receptions,211,0.8850677403679583,0.8850677403679583,1.0,False,2026-09-18
receptions,211,1.0609389357559849,1.0609389357559849,1.0,False,2026-09-18
receptions,211,1.1621529757685494,1.1621529757685494,1.0,False,2026-09-18
receptions,211,1.4315329231030773,1.4315329231030773,1.0,False,2026-09-18
receptions,211,1.4406563123629894,1.4406563123629894,1.0,False,2026-09-18
receptions,211,1.9272316220158245,1.9272316220158245,1.0,False,2026-09-18
receptions,211,2.5117961323994678,2.5117961323994678,1.0,False,2026-09-18
totalShots,207,-0.49753087034332566,-0.49753087034332566,0.0,False,2026-09-18
totalShots,207,-0.45435835400712676,-0.45435835400712676,0.0,False,2026-09-18
totalShots,207,-0.30393192838528194,-0.09566285167238675,0.4074074074074074,False,2026-09-18
totalShots,207,-0.09376814015558921,-0.0825810574751813,0.5,False,2026-09-18
totalShots,207,-0.07232848028070293,0.0645425695402082,0.5769230769230769,False,2026-09-18
totalShots,207,0.06714384080260061,0.44062005399609916,0.5974025974025974,False,2026-09-18
totalShots,207,0.4529756562842522,0.7477177720575128,0.7096774193548387,False,2026-09-18
totalShots,207,0.777061012777267,1.029623328737216,0.7391304347826086,False,2026-09-18
totalShots,207,1.0474814244371373,1.2704858506040182,0.75,False,2026-09-18
totalShots,207,1.279711017239606,1.279711017239606,1.0,False,2026-09-18
totalShots,207,1.4753274296235759,1.4753274296235759,1.0,False,2026-09-18
totalShots,207,1.6348551159899216,1.6348551159899216,1.0,False,2026-09-18
totalShots,207,1.738286419044016,1.738286419044016,1.0,False,2026-09-18
totalShots,207,2.07673251311644,2.07673251311644,1.0,False,2026-09-18
totalShots,207,3.076504029420903,3.076504029420903,1.0,False,2026-09-18
totalShots,207,4.2375780844304245,4.2375780844304245,1.0,False,2026-09-18
numberOfPitchesSeen,205,-0.17472576515865512,-0.17472576515865512,0.0,False,2026-09-18
numberOfPitchesSeen,205,-0.16813484459999017,-0.16813484459999017,0.0,False,2026-09-18
numberOfPitchesSeen,205,-0.15630348838749342,-0.0802634968131315,0.3333333333333333,False,2026-09-18
numberOfPitchesSeen,205,-0.06673615364707075,-0.06281664487323724,0.3333333333333333,False,2026-09-18
numberOfPitchesSeen,205,-0.0625220944348257,0.06337786492076702,0.4117647058823529,False,2026-09-18
